TRANSACTION_DATE,TRANSACTION_VOLUME
2019-10-31 00:00:00.000,732561
2019-11-01 00:00:00.000,692111
2019-11-02 00:00:00.000,581930
2019-11-03 00:00:00.000,561053
2019-11-04 00:00:00.000,659203
2019-11-05 00:00:00.000,728530
2019-11-06 00:00:00.000,695097
2019-11-07 00:00:00.000,809546
2019-11-08 00:00:00.000,686853
2019-11-09 00:00:00.000,591297
2019-11-10 00:00:00.000,598678
2019-11-11 00:00:00.000,698631
2019-11-12 00:00:00.000,695154
2019-11-13 00:00:00.000,704210
2019-11-14 00:00:00.000,665953
2019-11-15 00:00:00.000,671227
2019-11-16 00:00:00.000,585684
2019-11-17 00:00:00.000,588261
2019-11-18 00:00:00.000,720226
2019-11-19 00:00:00.000,722066
2019-11-20 00:00:00.000,676314
2019-11-21 00:00:00.000,729885
2019-11-22 00:00:00.000,773147
2019-11-23 00:00:00.000,618543
2019-11-24 00:00:00.000,584411
2019-11-25 00:00:00.000,743040
2019-11-26 00:00:00.000,663719
2019-11-27 00:00:00.000,658016
2019-11-28 00:00:00.000,609206
2019-11-29 00:00:00.000,655779
2019-11-30 00:00:00.000,574516
2019-12-01 00:00:00.000,606420
2019-12-02 00:00:00.000,670212
2019-12-03 00:00:00.000,601635
2019-12-04 00:00:00.000,651094
2019-12-05 00:00:00.000,609474
2019-12-06 00:00:00.000,565389
2019-12-07 00:00:00.000,478572
2019-12-08 00:00:00.000,425673
2019-12-09 00:00:00.000,620477
2019-12-10 00:00:00.000,618075
2019-12-11 00:00:00.000,613031
2019-12-12 00:00:00.000,623624
2019-12-13 00:00:00.000,610843
2019-12-14 00:00:00.000,541370
2019-12-15 00:00:00.000,516275
2019-12-16 00:00:00.000,619748
2019-12-17 00:00:00.000,629629
2019-12-18 00:00:00.000,649513
2019-12-19 00:00:00.000,609088
2019-12-20 00:00:00.000,600396
2019-12-21 00:00:00.000,533932
2019-12-22 00:00:00.000,519344
2019-12-23 00:00:00.000,620948
2019-12-24 00:00:00.000,593210
2019-12-25 00:00:00.000,556708
2019-12-26 00:00:00.000,578903
2019-12-27 00:00:00.000,571090
2019-12-28 00:00:00.000,507602
2019-12-29 00:00:00.000,472455
2019-12-30 00:00:00.000,575779
2019-12-31 00:00:00.000,545775
2020-01-01 00:00:00.000,456132
2020-01-02 00:00:00.000,489362
2020-01-03 00:00:00.000,572324
2020-01-04 00:00:00.000,550417
2020-01-05 00:00:00.000,514284
2020-01-06 00:00:00.000,616714
2020-01-07 00:00:00.000,635041
2020-01-08 00:00:00.000,640242
2020-01-09 00:00:00.000,607284
2020-01-10 00:00:00.000,591067
2020-01-11 00:00:00.000,536441
2020-01-12 00:00:00.000,512489
2020-01-13 00:00:00.000,553051
2020-01-14 00:00:00.000,657842
2020-01-15 00:00:00.000,685142
2020-01-16 00:00:00.000,680972
2020-01-17 00:00:00.000,658121
2020-01-18 00:00:00.000,614366
2020-01-19 00:00:00.000,602414
2020-01-20 00:00:00.000,585776
2020-01-21 00:00:00.000,547468
2020-01-22 00:00:00.000,504302
2020-01-23 00:00:00.000,542932
2020-01-24 00:00:00.000,487578
2020-01-25 00:00:00.000,427906
2020-01-26 00:00:00.000,420675
2020-01-27 00:00:00.000,467263
2020-01-28 00:00:00.000,516590
2020-01-29 00:00:00.000,539418
2020-01-30 00:00:00.000,550727
2020-01-31 00:00:00.000,558016
2020-02-01 00:00:00.000,523825
2020-02-02 00:00:00.000,518531
2020-02-03 00:00:00.000,607290
2020-02-04 00:00:00.000,511390
2020-02-05 00:00:00.000,595924
2020-02-06 00:00:00.000,592974
2020-02-07 00:00:00.000,610157
2020-02-08 00:00:00.000,637410
2020-02-09 00:00:00.000,606286
2020-02-10 00:00:00.000,652443
2020-02-11 00:00:00.000,688345
2020-02-12 00:00:00.000,777995
2020-02-13 00:00:00.000,745784
2020-02-14 00:00:00.000,756107
2020-02-15 00:00:00.000,682482
2020-02-16 00:00:00.000,646440
2020-02-17 00:00:00.000,681631
2020-02-18 00:00:00.000,717631
2020-02-19 00:00:00.000,676092
2020-02-20 00:00:00.000,673963
2020-02-21 00:00:00.000,654207
2020-02-22 00:00:00.000,590775
2020-02-23 00:00:00.000,592862
2020-02-24 00:00:00.000,672282
2020-02-25 00:00:00.000,654287
2020-02-26 00:00:00.000,689630
2020-02-27 00:00:00.000,699628
2020-02-28 00:00:00.000,673112
2020-02-29 00:00:00.000,605475
2020-03-01 00:00:00.000,615803
2020-03-02 00:00:00.000,670347
2020-03-03 00:00:00.000,644090
2020-03-04 00:00:00.000,653053
2020-03-05 00:00:00.000,707591
2020-03-06 00:00:00.000,662121
2020-03-07 00:00:00.000,617504
2020-03-08 00:00:00.000,640430
2020-03-09 00:00:00.000,759385
2020-03-10 00:00:00.000,746254
2020-03-11 00:00:00.000,701486
2020-03-12 00:00:00.000,730420
2020-03-13 00:00:00.000,818840
2020-03-14 00:00:00.000,666309
2020-03-15 00:00:00.000,636791
2020-03-16 00:00:00.000,763349
2020-03-17 00:00:00.000,745394
2020-03-18 00:00:00.000,753646
2020-03-19 00:00:00.000,845435
2020-03-20 00:00:00.000,805367
2020-03-21 00:00:00.000,836296
2020-03-22 00:00:00.000,720904
2020-03-23 00:00:00.000,782032
2020-03-24 00:00:00.000,770431
2020-03-25 00:00:00.000,747194
2020-03-26 00:00:00.000,754356
2020-03-27 00:00:00.000,729976
2020-03-28 00:00:00.000,649557
2020-03-29 00:00:00.000,597830
2020-03-30 00:00:00.000,708026
2020-03-31 00:00:00.000,719466
2020-04-01 00:00:00.000,667946
2020-04-02 00:00:00.000,705382
2020-04-03 00:00:00.000,703461
2020-04-04 00:00:00.000,608257
2020-04-05 00:00:00.000,600517
2020-04-06 00:00:00.000,755647
2020-04-07 00:00:00.000,765429
2020-04-08 00:00:00.000,815798
2020-04-09 00:00:00.000,703439
2020-04-10 00:00:00.000,726690
2020-04-11 00:00:00.000,661683
2020-04-12 00:00:00.000,657684
2020-04-13 00:00:00.000,728289
2020-04-14 00:00:00.000,796873
2020-04-15 00:00:00.000,773926
2020-04-16 00:00:00.000,771878
2020-04-17 00:00:00.000,768103
2020-04-18 00:00:00.000,764844
2020-04-19 00:00:00.000,723454
2020-04-20 00:00:00.000,809192
2020-04-21 00:00:00.000,796814
2020-04-22 00:00:00.000,773927
2020-04-23 00:00:00.000,808417
2020-04-24 00:00:00.000,827271
2020-04-25 00:00:00.000,769555
2020-04-26 00:00:00.000,781880
2020-04-27 00:00:00.000,824714
2020-04-28 00:00:00.000,819643
2020-04-29 00:00:00.000,876069
2020-04-30 00:00:00.000,875744
2020-05-01 00:00:00.000,802828
2020-05-02 00:00:00.000,744849
2020-05-03 00:00:00.000,767966
2020-05-04 00:00:00.000,753709
2020-05-05 00:00:00.000,758774
2020-05-06 00:00:00.000,807263
2020-05-07 00:00:00.000,856466
2020-05-08 00:00:00.000,866232
2020-05-09 00:00:00.000,869297
2020-05-10 00:00:00.000,842907
2020-05-11 00:00:00.000,857810
2020-05-12 00:00:00.000,849091
2020-05-13 00:00:00.000,834694
2020-05-14 00:00:00.000,799119
2020-05-15 00:00:00.000,871220
2020-05-16 00:00:00.000,853345
2020-05-17 00:00:00.000,783657
2020-05-18 00:00:00.000,837550
2020-05-19 00:00:00.000,820582
2020-05-20 00:00:00.000,833584
2020-05-21 00:00:00.000,848654
2020-05-22 00:00:00.000,897080
2020-05-23 00:00:00.000,847071
2020-05-24 00:00:00.000,801039
2020-05-25 00:00:00.000,858357
2020-05-26 00:00:00.000,898761
2020-05-27 00:00:00.000,877458
2020-05-28 00:00:00.000,890074
2020-05-29 00:00:00.000,930387
2020-05-30 00:00:00.000,867702
2020-05-31 00:00:00.000,834793
2020-06-01 00:00:00.000,913861
2020-06-02 00:00:00.000,963567
2020-06-03 00:00:00.000,880922
2020-06-04 00:00:00.000,914752
2020-06-05 00:00:00.000,886531
2020-06-06 00:00:00.000,928843
2020-06-07 00:00:00.000,926111
2020-06-08 00:00:00.000,947847
2020-06-09 00:00:00.000,904647
2020-06-10 00:00:00.000,921070
2020-06-11 00:00:00.000,908127
2020-06-12 00:00:00.000,871949
2020-06-13 00:00:00.000,818841
2020-06-14 00:00:00.000,771177
2020-06-15 00:00:00.000,895834
2020-06-16 00:00:00.000,889379
2020-06-17 00:00:00.000,866031
2020-06-18 00:00:00.000,899528
2020-06-19 00:00:00.000,928760
2020-06-20 00:00:00.000,921647
2020-06-21 00:00:00.000,959927
2020-06-22 00:00:00.000,1064156
2020-06-23 00:00:00.000,1093753
2020-06-24 00:00:00.000,1045071
2020-06-25 00:00:00.000,1015715
2020-06-26 00:00:00.000,991287
2020-06-27 00:00:00.000,991293
2020-06-28 00:00:00.000,965677
2020-06-29 00:00:00.000,1032419
2020-06-30 00:00:00.000,1080182
2020-07-01 00:00:00.000,1018524
2020-07-02 00:00:00.000,1017601
2020-07-03 00:00:00.000,996984
2020-07-04 00:00:00.000,922213
2020-07-05 00:00:00.000,856007
2020-07-06 00:00:00.000,996057
2020-07-07 00:00:00.000,1040584
2020-07-08 00:00:00.000,1067632
2020-07-09 00:00:00.000,1047679
2020-07-10 00:00:00.000,1014618
2020-07-11 00:00:00.000,962829
2020-07-12 00:00:00.000,978093
2020-07-13 00:00:00.000,1121975
2020-07-14 00:00:00.000,1075866
2020-07-15 00:00:00.000,1086669
2020-07-16 00:00:00.000,1040473
2020-07-17 00:00:00.000,1048602
2020-07-18 00:00:00.000,1039404
2020-07-19 00:00:00.000,1046919
2020-07-20 00:00:00.000,1116311
2020-07-21 00:00:00.000,1088336
2020-07-22 00:00:00.000,1105254
2020-07-23 00:00:00.000,1115462
2020-07-24 00:00:00.000,1114768
2020-07-25 00:00:00.000,1140854
2020-07-26 00:00:00.000,1106840
2020-07-27 00:00:00.000,1222456
2020-07-28 00:00:00.000,1193423
2020-07-29 00:00:00.000,1126293
2020-07-30 00:00:00.000,1126873
2020-07-31 00:00:00.000,1174132
2020-08-01 00:00:00.000,1139217
2020-08-02 00:00:00.000,1091484
2020-08-03 00:00:00.000,1138237
2020-08-04 00:00:00.000,1131864
2020-08-05 00:00:00.000,1147306
2020-08-06 00:00:00.000,1169362
2020-08-07 00:00:00.000,1205712
2020-08-08 00:00:00.000,1136926
2020-08-09 00:00:00.000,1176856
2020-08-10 00:00:00.000,1236002
2020-08-11 00:00:00.000,1204601
2020-08-12 00:00:00.000,1171514
2020-08-13 00:00:00.000,1155677
2020-08-14 00:00:00.000,1146851
2020-08-15 00:00:00.000,1066038
2020-08-16 00:00:00.000,1105236
2020-08-17 00:00:00.000,1139671
2020-08-18 00:00:00.000,1175295
2020-08-19 00:00:00.000,1179851
2020-08-20 00:00:00.000,1146082
2020-08-21 00:00:00.000,1208427
2020-08-22 00:00:00.000,1058259
2020-08-23 00:00:00.000,1078264
2020-08-24 00:00:00.000,1113251
2020-08-25 00:00:00.000,1095875
2020-08-26 00:00:00.000,1119667
2020-08-27 00:00:00.000,1096179
2020-08-28 00:00:00.000,1084109
2020-08-29 00:00:00.000,1074630
2020-08-30 00:00:00.000,1070976
2020-08-31 00:00:00.000,1172600
2020-09-01 00:00:00.000,1174052
2020-09-02 00:00:00.000,1097560
2020-09-03 00:00:00.000,1085398
2020-09-04 00:00:00.000,1093502
2020-09-05 00:00:00.000,989284
2020-09-06 00:00:00.000,981645
2020-09-07 00:00:00.000,1012307
2020-09-08 00:00:00.000,990450
2020-09-09 00:00:00.000,1014037
2020-09-10 00:00:00.000,1076470
2020-09-11 00:00:00.000,1034876
2020-09-12 00:00:00.000,987614
2020-09-13 00:00:00.000,1001547
2020-09-14 00:00:00.000,1031742
2020-09-15 00:00:00.000,1041353
2020-09-16 00:00:00.000,990428
2020-09-17 00:00:00.000,1318619
2020-09-18 00:00:00.000,1180102
2020-09-19 00:00:00.000,1042242
2020-09-20 00:00:00.000,1053943
2020-09-21 00:00:00.000,1088491
2020-09-22 00:00:00.000,1030112
2020-09-23 00:00:00.000,1037911
2020-09-24 00:00:00.000,1045128
2020-09-25 00:00:00.000,994230
2020-09-26 00:00:00.000,945226
2020-09-27 00:00:00.000,919927
2020-09-28 00:00:00.000,1029588
2020-09-29 00:00:00.000,1040824
2020-09-30 00:00:00.000,1038148
2020-10-01 00:00:00.000,977487
2020-10-02 00:00:00.000,961930
2020-10-03 00:00:00.000,915317
2020-10-04 00:00:00.000,934614
2020-10-05 00:00:00.000,978276
2020-10-06 00:00:00.000,1027169
2020-10-07 00:00:00.000,991488
2020-10-08 00:00:00.000,978427
2020-10-09 00:00:00.000,1010658
2020-10-10 00:00:00.000,999234
2020-10-11 00:00:00.000,967603
2020-10-12 00:00:00.000,1046331
2020-10-13 00:00:00.000,1076193
2020-10-14 00:00:00.000,1046282
2020-10-15 00:00:00.000,1205101
2020-10-16 00:00:00.000,1126630
2020-10-17 00:00:00.000,1019812
2020-10-18 00:00:00.000,961737
2020-10-19 00:00:00.000,1083437
2020-10-20 00:00:00.000,1062295
2020-10-21 00:00:00.000,1119349
2020-10-22 00:00:00.000,1152095
2020-10-23 00:00:00.000,1088045
2020-10-24 00:00:00.000,980652
2020-10-25 00:00:00.000,930622
2020-10-26 00:00:00.000,1042381
2020-10-27 00:00:00.000,1039943
2020-10-28 00:00:00.000,1089136
2020-10-29 00:00:00.000,1056030
2020-10-30 00:00:00.000,1066837
2020-10-31 00:00:00.000,1042988
2020-11-01 00:00:00.000,1003998
2020-11-02 00:00:00.000,1111036
2020-11-03 00:00:00.000,1081360
2020-11-04 00:00:00.000,1102325
2020-11-05 00:00:00.000,1091225
2020-11-06 00:00:00.000,1134082
2020-11-07 00:00:00.000,1094038
2020-11-08 00:00:00.000,985815
2020-11-09 00:00:00.000,1113074
2020-11-10 00:00:00.000,1116142
2020-11-11 00:00:00.000,1055364
2020-11-12 00:00:00.000,1068518
2020-11-13 00:00:00.000,1114952
2020-11-14 00:00:00.000,1036491
2020-11-15 00:00:00.000,1000590
2020-11-16 00:00:00.000,1070371
2020-11-17 00:00:00.000,1132922
2020-11-18 00:00:00.000,1083805
2020-11-19 00:00:00.000,1085776
2020-11-20 00:00:00.000,1124857
2020-11-21 00:00:00.000,1132067
2020-11-22 00:00:00.000,1107253
2020-11-23 00:00:00.000,1178019
2020-11-24 00:00:00.000,1202414
2020-11-25 00:00:00.000,1170459
2020-11-26 00:00:00.000,1137568
2020-11-27 00:00:00.000,1071883
2020-11-28 00:00:00.000,964209
2020-11-29 00:00:00.000,965701
2020-11-30 00:00:00.000,1142707
2020-12-01 00:00:00.000,1133793
2020-12-02 00:00:00.000,1036142
2020-12-03 00:00:00.000,1071237
2020-12-04 00:00:00.000,1091260
2020-12-05 00:00:00.000,1018823
2020-12-06 00:00:00.000,978137
2020-12-07 00:00:00.000,1056299
2020-12-08 00:00:00.000,1098406
2020-12-09 00:00:00.000,1101135
2020-12-10 00:00:00.000,1046971
2020-12-11 00:00:00.000,1063736
2020-12-12 00:00:00.000,1058767
2020-12-13 00:00:00.000,1105687
2020-12-14 00:00:00.000,1200948
2020-12-15 00:00:00.000,1167295
2020-12-16 00:00:00.000,1225605
2020-12-17 00:00:00.000,1296339
2020-12-18 00:00:00.000,1156974
2020-12-19 00:00:00.000,1119894
2020-12-20 00:00:00.000,1028581
2020-12-21 00:00:00.000,1091720
2020-12-22 00:00:00.000,1099665
2020-12-23 00:00:00.000,1213267
2020-12-24 00:00:00.000,1109475
2020-12-25 00:00:00.000,1095159
2020-12-26 00:00:00.000,1093671
2020-12-27 00:00:00.000,1129066
2020-12-28 00:00:00.000,1206560
2020-12-29 00:00:00.000,1168978
2020-12-30 00:00:00.000,1185141
2020-12-31 00:00:00.000,1126726
2021-01-01 00:00:00.000,1099820
2021-01-02 00:00:00.000,1133406
2021-01-03 00:00:00.000,1194969
2021-01-04 00:00:00.000,1239254
2021-01-05 00:00:00.000,1220640
2021-01-06 00:00:00.000,1248054
2021-01-07 00:00:00.000,1267345
2021-01-08 00:00:00.000,1255697
2021-01-09 00:00:00.000,1198704
2021-01-10 00:00:00.000,1179244
2021-01-11 00:00:00.000,1245478
2021-01-12 00:00:00.000,1132284
2021-01-13 00:00:00.000,1095509
2021-01-14 00:00:00.000,1150116
2021-01-15 00:00:00.000,1190172
2021-01-16 00:00:00.000,1158994
2021-01-17 00:00:00.000,1099480
2021-01-18 00:00:00.000,1180368
2021-01-19 00:00:00.000,1216625
2021-01-20 00:00:00.000,1175794
2021-01-21 00:00:00.000,1135020
2021-01-22 00:00:00.000,1145885
2021-01-23 00:00:00.000,1101943
2021-01-24 00:00:00.000,1081421
2021-01-25 00:00:00.000,1168418
2021-01-26 00:00:00.000,1156801
2021-01-27 00:00:00.000,1102641
2021-01-28 00:00:00.000,1158163
2021-01-29 00:00:00.000,1258779
2021-01-30 00:00:00.000,1181104
2021-01-31 00:00:00.000,1200073
2021-02-01 00:00:00.000,1255894
2021-02-02 00:00:00.000,1265854
2021-02-03 00:00:00.000,1275974
2021-02-04 00:00:00.000,1269088
2021-02-05 00:00:00.000,1273196
2021-02-06 00:00:00.000,1195481
2021-02-07 00:00:00.000,1191140
2021-02-08 00:00:00.000,1235017
2021-02-09 00:00:00.000,1279252
2021-02-10 00:00:00.000,1279238
2021-02-11 00:00:00.000,1230661
2021-02-12 00:00:00.000,1246751
2021-02-13 00:00:00.000,1207928
2021-02-14 00:00:00.000,1170080
2021-02-15 00:00:00.000,1166881
2021-02-16 00:00:00.000,1177750
2021-02-17 00:00:00.000,1212708
2021-02-18 00:00:00.000,1256616
2021-02-19 00:00:00.000,1288762
2021-02-20 00:00:00.000,1304372
2021-02-21 00:00:00.000,1201203
2021-02-22 00:00:00.000,1264961
2021-02-23 00:00:00.000,1256279
2021-02-24 00:00:00.000,1238136
2021-02-25 00:00:00.000,1193852
2021-02-26 00:00:00.000,1200997
2021-02-27 00:00:00.000,1166988
2021-02-28 00:00:00.000,1144423
2021-03-01 00:00:00.000,1154486
2021-03-02 00:00:00.000,1202957
2021-03-03 00:00:00.000,1193688
2021-03-04 00:00:00.000,1196356
2021-03-05 00:00:00.000,1149890
2021-03-06 00:00:00.000,1114785
2021-03-07 00:00:00.000,1125831
2021-03-08 00:00:00.000,1172458
2021-03-09 00:00:00.000,1233820
2021-03-10 00:00:00.000,1211901
2021-03-11 00:00:00.000,1243925
2021-03-12 00:00:00.000,1276617
2021-03-13 00:00:00.000,1250521
2021-03-14 00:00:00.000,1221248
2021-03-15 00:00:00.000,1264259
2021-03-16 00:00:00.000,1256209
2021-03-17 00:00:00.000,1222953
2021-03-18 00:00:00.000,1249590
2021-03-19 00:00:00.000,1251623
2021-03-20 00:00:00.000,1213689
2021-03-21 00:00:00.000,1149138
2021-03-22 00:00:00.000,1248861
2021-03-23 00:00:00.000,1253025
2021-03-24 00:00:00.000,1259654
2021-03-25 00:00:00.000,1300855
2021-03-26 00:00:00.000,1221338
2021-03-27 00:00:00.000,1179124
2021-03-28 00:00:00.000,1147749
2021-03-29 00:00:00.000,1221159
2021-03-30 00:00:00.000,1251369
2021-03-31 00:00:00.000,1283519
2021-04-01 00:00:00.000,1307793
2021-04-02 00:00:00.000,1303361
2021-04-03 00:00:00.000,1244900
2021-04-04 00:00:00.000,1156744
2021-04-05 00:00:00.000,1253754
2021-04-06 00:00:00.000,1289899
2021-04-07 00:00:00.000,1262535
2021-04-08 00:00:00.000,1237098
2021-04-09 00:00:00.000,1248362
2021-04-10 00:00:00.000,1268242
2021-04-11 00:00:00.000,1210619
2021-04-12 00:00:00.000,1308874
2021-04-13 00:00:00.000,1311739
2021-04-14 00:00:00.000,1342793
2021-04-15 00:00:00.000,1156738
2021-04-16 00:00:00.000,1376300
2021-04-17 00:00:00.000,1388606
2021-04-18 00:00:00.000,1348875
2021-04-19 00:00:00.000,1421711
2021-04-20 00:00:00.000,1493872
2021-04-21 00:00:00.000,1500721
2021-04-22 00:00:00.000,1514536
2021-04-23 00:00:00.000,1476463
2021-04-24 00:00:00.000,1341542
2021-04-25 00:00:00.000,1345532
2021-04-26 00:00:00.000,1403847
2021-04-27 00:00:00.000,1399743
2021-04-28 00:00:00.000,1463551
2021-04-29 00:00:00.000,1479787
2021-04-30 00:00:00.000,1392596
2021-05-01 00:00:00.000,1376208
2021-05-02 00:00:00.000,1348744
2021-05-03 00:00:00.000,1434989
2021-05-04 00:00:00.000,1485192
2021-05-05 00:00:00.000,1468425
2021-05-06 00:00:00.000,1486231
2021-05-07 00:00:00.000,1479167
2021-05-08 00:00:00.000,1615727
2021-05-09 00:00:00.000,1632453
2021-05-10 00:00:00.000,1622419
2021-05-11 00:00:00.000,1612523
2021-05-12 00:00:00.000,1529336
2021-05-13 00:00:00.000,1526882
2021-05-14 00:00:00.000,1471272
2021-05-15 00:00:00.000,1412782
2021-05-16 00:00:00.000,1365988
2021-05-17 00:00:00.000,1388186
2021-05-18 00:00:00.000,1362639
2021-05-19 00:00:00.000,1398322
2021-05-20 00:00:00.000,1408993
2021-05-21 00:00:00.000,1316473
2021-05-22 00:00:00.000,1240203
2021-05-23 00:00:00.000,1215563
2021-05-24 00:00:00.000,1264650
2021-05-25 00:00:00.000,1238541
2021-05-26 00:00:00.000,1276093
2021-05-27 00:00:00.000,1244166
2021-05-28 00:00:00.000,1252630
2021-05-29 00:00:00.000,1247377
2021-05-30 00:00:00.000,1231341
2021-05-31 00:00:00.000,1249872
2021-06-01 00:00:00.000,1227263
2021-06-02 00:00:00.000,1261641
2021-06-03 00:00:00.000,1281277
2021-06-04 00:00:00.000,1258939
2021-06-05 00:00:00.000,1141502
2021-06-06 00:00:00.000,1083286
2021-06-07 00:00:00.000,1186265
2021-06-08 00:00:00.000,1182049
2021-06-09 00:00:00.000,1150906
2021-06-10 00:00:00.000,1147394
2021-06-11 00:00:00.000,1149129
2021-06-12 00:00:00.000,1081079
2021-06-13 00:00:00.000,1086017
2021-06-14 00:00:00.000,1154489
2021-06-15 00:00:00.000,1189360
2021-06-16 00:00:00.000,1169326
2021-06-17 00:00:00.000,1175151
2021-06-18 00:00:00.000,1138292
2021-06-19 00:00:00.000,1019457
2021-06-20 00:00:00.000,1022910
2021-06-21 00:00:00.000,1176272
2021-06-22 00:00:00.000,1260800
2021-06-23 00:00:00.000,1171672
2021-06-24 00:00:00.000,1174607
2021-06-25 00:00:00.000,1194024
2021-06-26 00:00:00.000,1124898
2021-06-27 00:00:00.000,1072908
2021-06-28 00:00:00.000,1375104
2021-06-29 00:00:00.000,1239097
2021-06-30 00:00:00.000,1183811
2021-07-01 00:00:00.000,1171907
2021-07-02 00:00:00.000,1144398
2021-07-03 00:00:00.000,1084978
2021-07-04 00:00:00.000,1071680
2021-07-05 00:00:00.000,1116085
2021-07-06 00:00:00.000,1302020
2021-07-07 00:00:00.000,1243215
2021-07-08 00:00:00.000,1213808
2021-07-09 00:00:00.000,1184321
2021-07-10 00:00:00.000,1100247
2021-07-11 00:00:00.000,1060416
2021-07-12 00:00:00.000,1147242
2021-07-13 00:00:00.000,1138271
2021-07-14 00:00:00.000,1175209
2021-07-15 00:00:00.000,1201381
2021-07-16 00:00:00.000,1135525
2021-07-17 00:00:00.000,1092010
2021-07-18 00:00:00.000,1074749
2021-07-19 00:00:00.000,1138890
2021-07-20 00:00:00.000,1141271
2021-07-21 00:00:00.000,1146826
2021-07-22 00:00:00.000,1131677
2021-07-23 00:00:00.000,1146645
2021-07-24 00:00:00.000,1172801
2021-07-25 00:00:00.000,1080715
2021-07-26 00:00:00.000,1213310
2021-07-27 00:00:00.000,1271142
2021-07-28 00:00:00.000,1247476
2021-07-29 00:00:00.000,1211825
2021-07-30 00:00:00.000,1207314
2021-07-31 00:00:00.000,1171633
2021-08-01 00:00:00.000,1156346
2021-08-02 00:00:00.000,1236166
2021-08-03 00:00:00.000,1184479
2021-08-04 00:00:00.000,1188847
2021-08-05 00:00:00.000,1115337
2021-08-06 00:00:00.000,1173135
2021-08-07 00:00:00.000,1162805
2021-08-08 00:00:00.000,1144784
2021-08-09 00:00:00.000,1167398
2021-08-10 00:00:00.000,1164811
2021-08-11 00:00:00.000,1194938
2021-08-12 00:00:00.000,1154355
2021-08-13 00:00:00.000,1148161
2021-08-14 00:00:00.000,1114216
2021-08-15 00:00:00.000,1074913
2021-08-16 00:00:00.000,1215242
2021-08-17 00:00:00.000,1206640
2021-08-18 00:00:00.000,1158716
2021-08-19 00:00:00.000,1216128
2021-08-20 00:00:00.000,1226222
2021-08-21 00:00:00.000,1153962
2021-08-22 00:00:00.000,1145014
2021-08-23 00:00:00.000,1204346
2021-08-24 00:00:00.000,1190420
2021-08-25 00:00:00.000,1132906
2021-08-26 00:00:00.000,1129936
2021-08-27 00:00:00.000,1075655
2021-08-28 00:00:00.000,1093092
2021-08-29 00:00:00.000,1098156
2021-08-30 00:00:00.000,1157396
2021-08-31 00:00:00.000,1165309
2021-09-01 00:00:00.000,1182683
2021-09-02 00:00:00.000,1216016
2021-09-03 00:00:00.000,1141711
2021-09-04 00:00:00.000,1128839
2021-09-05 00:00:00.000,1084024
2021-09-06 00:00:00.000,1159088
2021-09-07 00:00:00.000,1235454
2021-09-08 00:00:00.000,1137791
2021-09-09 00:00:00.000,1158882
2021-09-10 00:00:00.000,1196581
2021-09-11 00:00:00.000,1214601
2021-09-12 00:00:00.000,1176299
2021-09-13 00:00:00.000,1227531
2021-09-14 00:00:00.000,1191824
2021-09-15 00:00:00.000,1177143
2021-09-16 00:00:00.000,1182415
2021-09-17 00:00:00.000,1147777
2021-09-18 00:00:00.000,1110271
2021-09-19 00:00:00.000,1084921
2021-09-20 00:00:00.000,1124508
2021-09-21 00:00:00.000,1144630
2021-09-22 00:00:00.000,1134348
2021-09-23 00:00:00.000,1139063
2021-09-24 00:00:00.000,1113735
2021-09-25 00:00:00.000,1084957
2021-09-26 00:00:00.000,1049684
2021-09-27 00:00:00.000,1091684
2021-09-28 00:00:00.000,1067125
2021-09-29 00:00:00.000,1091269
2021-09-30 00:00:00.000,1066538
2021-10-01 00:00:00.000,1164998
2021-10-02 00:00:00.000,1079771
2021-10-03 00:00:00.000,1074298
2021-10-04 00:00:00.000,1077312
2021-10-05 00:00:00.000,1182786
2021-10-06 00:00:00.000,1291628
2021-10-07 00:00:00.000,1291107
2021-10-08 00:00:00.000,1244333
2021-10-09 00:00:00.000,1163748
2021-10-10 00:00:00.000,1102612
2021-10-11 00:00:00.000,1143473
2021-10-12 00:00:00.000,1156594
2021-10-13 00:00:00.000,1143084
2021-10-14 00:00:00.000,1179468
2021-10-15 00:00:00.000,1211303
2021-10-16 00:00:00.000,1151204
2021-10-17 00:00:00.000,1114392
2021-10-18 00:00:00.000,1154623
2021-10-19 00:00:00.000,1198601
2021-10-20 00:00:00.000,1225265
2021-10-21 00:00:00.000,1236205
2021-10-22 00:00:00.000,1213708
2021-10-23 00:00:00.000,1198057
2021-10-24 00:00:00.000,1224650
2021-10-25 00:00:00.000,1249257
2021-10-26 00:00:00.000,1292037
2021-10-27 00:00:00.000,1329010
2021-10-28 00:00:00.000,1467650
2021-10-29 00:00:00.000,1416874
2021-10-30 00:00:00.000,1332229
2021-10-31 00:00:00.000,1261660
2021-11-01 00:00:00.000,1302283
2021-11-02 00:00:00.000,1355798
2021-11-03 00:00:00.000,1376937
2021-11-04 00:00:00.000,1315186
2021-11-05 00:00:00.000,1294257
2021-11-06 00:00:00.000,1213662
2021-11-07 00:00:00.000,1240231
2021-11-08 00:00:00.000,1284385
2021-11-09 00:00:00.000,1275236
2021-11-10 00:00:00.000,1341166
2021-11-11 00:00:00.000,1299201
2021-11-12 00:00:00.000,1303460
2021-11-13 00:00:00.000,1263141
2021-11-14 00:00:00.000,1241029
2021-11-15 00:00:00.000,1245503
2021-11-16 00:00:00.000,1271174
2021-11-17 00:00:00.000,1319196
