TRANSACTION_DATE,TOTAL_TRANSACTION_VALUE
2018-12-11 00:00:00.000,2563058.09515455
2018-12-12 00:00:00.000,2328818.98041051
2018-12-13 00:00:00.000,2988486.10923001
2018-12-14 00:00:00.000,2698912.8063581
2018-12-15 00:00:00.000,1822043.99953201
2018-12-16 00:00:00.000,1772785.68908883
2018-12-17 00:00:00.000,3451065.91001191
2018-12-18 00:00:00.000,3221973.34732511
2018-12-19 00:00:00.000,4340374.6893009
2018-12-20 00:00:00.000,4379656.1370193
2018-12-21 00:00:00.000,4478637.08538469
2018-12-22 00:00:00.000,2104760.43344558
2018-12-23 00:00:00.000,2962613.00913111
2018-12-24 00:00:00.000,3919667.80730951
2018-12-25 00:00:00.000,2415073.35166876
2018-12-26 00:00:00.000,2141078.38784274
2018-12-27 00:00:00.000,2828756.738378
2018-12-28 00:00:00.000,2981190.11188037
2018-12-29 00:00:00.000,3777652.95383221
2018-12-30 00:00:00.000,1622768.90623143
2018-12-31 00:00:00.000,2097090.87461144
2019-01-01 00:00:00.000,1663008.6309787
2019-01-02 00:00:00.000,2741692.08843391
2019-01-03 00:00:00.000,2495876.12662089
2019-01-04 00:00:00.000,3821786.07747495
2019-01-05 00:00:00.000,4173538.69879407
2019-01-06 00:00:00.000,2404336.13054197
2019-01-07 00:00:00.000,2624641.09796497
2019-01-08 00:00:00.000,2341499.48991617
2019-01-09 00:00:00.000,2193457.17806381
2019-01-10 00:00:00.000,3152249.33871809
2019-01-11 00:00:00.000,3883985.72865177
2019-01-12 00:00:00.000,1485316.19814207
2019-01-13 00:00:00.000,1773086.77285914
2019-01-14 00:00:00.000,3457587.50660185
2019-01-15 00:00:00.000,2383354.45612632
2019-01-16 00:00:00.000,2648041.07637772
2019-01-17 00:00:00.000,2156824.2885552
2019-01-18 00:00:00.000,1767159.18378018
2019-01-19 00:00:00.000,1458261.04999505
2019-01-20 00:00:00.000,1719460.6130692
2019-01-21 00:00:00.000,1834048.66076518
2019-01-22 00:00:00.000,1836071.61833091
2019-01-23 00:00:00.000,1974562.15457989
2019-01-24 00:00:00.000,2375642.71256134
2019-01-25 00:00:00.000,1964057.00448049
2019-01-26 00:00:00.000,1287581.1003507
2019-01-27 00:00:00.000,1864970.89008751
2019-01-28 00:00:00.000,3217573.26275738
2019-01-29 00:00:00.000,2281214.41983772
2019-01-30 00:00:00.000,2367772.84222389
2019-01-31 00:00:00.000,2353614.99905008
2019-02-01 00:00:00.000,1953642.03748423
2019-02-02 00:00:00.000,1216172.6353409
2019-02-03 00:00:00.000,1297860.70407765
2019-02-04 00:00:00.000,992220.473830127
2019-02-05 00:00:00.000,986119.546682778
2019-02-06 00:00:00.000,1755273.44375993
2019-02-07 00:00:00.000,1445896.53695692
2019-02-08 00:00:00.000,2150613.10562553
2019-02-09 00:00:00.000,1146922.02601364
2019-02-10 00:00:00.000,1447512.95380174
2019-02-11 00:00:00.000,1909251.68612785
2019-02-12 00:00:00.000,1538173.36311944
2019-02-13 00:00:00.000,1796929.26513075
2019-02-14 00:00:00.000,1666289.43572346
2019-02-15 00:00:00.000,1586601.4112289
2019-02-16 00:00:00.000,1078756.53547609
2019-02-17 00:00:00.000,1752403.65201457
2019-02-18 00:00:00.000,3002570.36389628
2019-02-19 00:00:00.000,2764040.18493817
2019-02-20 00:00:00.000,2220467.49077637
2019-02-21 00:00:00.000,2139959.92926124
2019-02-22 00:00:00.000,2109987.10353975
2019-02-23 00:00:00.000,1530079.30014674
2019-02-24 00:00:00.000,2865943.33933302
2019-02-25 00:00:00.000,3684235.89327074
2019-02-26 00:00:00.000,1881715.16108169
2019-02-27 00:00:00.000,2920489.72672798
2019-02-28 00:00:00.000,2344784.66058719
2019-03-01 00:00:00.000,1854707.6319669
2019-03-02 00:00:00.000,1485317.2235117
2019-03-03 00:00:00.000,1697357.88487671
2019-03-04 00:00:00.000,2509138.35697347
2019-03-05 00:00:00.000,2330491.6340802
2019-03-06 00:00:00.000,2187662.11330553
2019-03-07 00:00:00.000,2122936.44905451
2019-03-08 00:00:00.000,2406164.10843998
2019-03-09 00:00:00.000,1822797.56724446
2019-03-10 00:00:00.000,1718829.70796576
2019-03-11 00:00:00.000,2468746.53223933
2019-03-12 00:00:00.000,2363895.78472718
2019-03-13 00:00:00.000,2061711.19885101
2019-03-14 00:00:00.000,2282259.20041692
2019-03-15 00:00:00.000,2185804.12041269
2019-03-16 00:00:00.000,1923937.6366779
2019-03-17 00:00:00.000,1748631.60386258
2019-03-18 00:00:00.000,2588744.17517461
2019-03-19 00:00:00.000,1897725.65670168
2019-03-20 00:00:00.000,2883903.7973409
2019-03-21 00:00:00.000,2482419.85289459
2019-03-22 00:00:00.000,2074158.40245952
2019-03-23 00:00:00.000,2560722.76475021
2019-03-24 00:00:00.000,1773236.54400101
2019-03-25 00:00:00.000,2854635.15105346
2019-03-26 00:00:00.000,2544803.47525298
2019-03-27 00:00:00.000,2294762.44341899
2019-03-28 00:00:00.000,2329108.62853407
2019-03-29 00:00:00.000,2580762.57333159
2019-03-30 00:00:00.000,2518819.6498184
2019-03-31 00:00:00.000,2143627.92985728
2019-04-01 00:00:00.000,2442700.52801093
2019-04-02 00:00:00.000,4101162.9722655
2019-04-03 00:00:00.000,4156186.48134302
2019-04-04 00:00:00.000,2903378.45953732
2019-04-05 00:00:00.000,2689652.40213554
2019-04-06 00:00:00.000,1866839.78686008
2019-04-07 00:00:00.000,2403248.74880331
2019-04-08 00:00:00.000,3791235.00597955
2019-04-09 00:00:00.000,3350141.52805625
2019-04-10 00:00:00.000,2845016.57086127
2019-04-11 00:00:00.000,2939592.43718522
2019-04-12 00:00:00.000,2513702.81994996
2019-04-13 00:00:00.000,1548673.05445583
2019-04-14 00:00:00.000,1729231.54589952
2019-04-15 00:00:00.000,2551621.19242812
2019-04-16 00:00:00.000,2216358.29555949
2019-04-17 00:00:00.000,2226678.13273819
2019-04-18 00:00:00.000,2631097.30934273
2019-04-19 00:00:00.000,2304901.0827661
2019-04-20 00:00:00.000,1876202.82640339
2019-04-21 00:00:00.000,2005420.65498016
2019-04-22 00:00:00.000,2403650.32966547
2019-04-23 00:00:00.000,2743571.06759805
2019-04-24 00:00:00.000,3474017.994891
2019-04-25 00:00:00.000,3154835.16259739
2019-04-26 00:00:00.000,4522744.43367397
2019-04-27 00:00:00.000,1913234.96406852
2019-04-28 00:00:00.000,2329010.2432106
2019-04-29 00:00:00.000,3077766.18442171
2019-04-30 00:00:00.000,2962548.80972172
2019-05-01 00:00:00.000,2615886.67934465
2019-05-02 00:00:00.000,2100680.86323312
2019-05-03 00:00:00.000,2526933.09899415
2019-05-04 00:00:00.000,1981858.51754362
2019-05-05 00:00:00.000,1861505.98100399
2019-05-06 00:00:00.000,2995312.86896838
2019-05-07 00:00:00.000,3382862.61821549
2019-05-08 00:00:00.000,3126573.06822963
2019-05-09 00:00:00.000,2830078.28056075
2019-05-10 00:00:00.000,2851505.97905833
2019-05-11 00:00:00.000,4494546.62299896
2019-05-12 00:00:00.000,2859391.40615752
2019-05-13 00:00:00.000,3829161.68013471
2019-05-14 00:00:00.000,3487397.58751962
2019-05-15 00:00:00.000,4363351.33114028
2019-05-16 00:00:00.000,7022734.8263697
2019-05-17 00:00:00.000,4602147.53575345
2019-05-18 00:00:00.000,2279299.79319869
2019-05-19 00:00:00.000,2380898.17163409
2019-05-20 00:00:00.000,3151750.69459538
2019-05-21 00:00:00.000,2834930.53828748
2019-05-22 00:00:00.000,2866230.08514794
2019-05-23 00:00:00.000,3079755.18306424
2019-05-24 00:00:00.000,2479094.44279827
2019-05-25 00:00:00.000,1859754.97502238
2019-05-26 00:00:00.000,2432828.34249127
2019-05-27 00:00:00.000,3198832.99468856
2019-05-28 00:00:00.000,2556471.67536311
2019-05-29 00:00:00.000,3758124.64565103
2019-05-30 00:00:00.000,3647095.49207538
2019-05-31 00:00:00.000,3457103.45286524
2019-06-01 00:00:00.000,1863635.10611155
2019-06-02 00:00:00.000,1585976.77076411
2019-06-03 00:00:00.000,2874119.36193479
2019-06-04 00:00:00.000,3280047.68746518
2019-06-05 00:00:00.000,3421032.65936269
2019-06-06 00:00:00.000,2036131.23474638
2019-06-07 00:00:00.000,2041021.47417539
2019-06-08 00:00:00.000,1263633.6427321
2019-06-09 00:00:00.000,1802595.89623891
2019-06-10 00:00:00.000,2490976.87344679
2019-06-11 00:00:00.000,2195947.88136062
2019-06-12 00:00:00.000,2444993.64899598
2019-06-13 00:00:00.000,2722365.23868062
2019-06-14 00:00:00.000,2721889.71777108
2019-06-15 00:00:00.000,2479319.18100552
2019-06-16 00:00:00.000,2300910.33693011
2019-06-17 00:00:00.000,2340317.90528486
2019-06-18 00:00:00.000,2863624.2763231
2019-06-19 00:00:00.000,2993138.98372926
2019-06-20 00:00:00.000,2339758.52100896
2019-06-21 00:00:00.000,3023948.3652201
2019-06-22 00:00:00.000,2814915.04783144
2019-06-23 00:00:00.000,2137418.35144493
2019-06-24 00:00:00.000,2521781.89338737
2019-06-25 00:00:00.000,2875415.77335171
2019-06-26 00:00:00.000,3718839.85570292
2019-06-27 00:00:00.000,3655119.9429766
2019-06-28 00:00:00.000,2687500.63418829
2019-06-29 00:00:00.000,2562684.86007584
2019-06-30 00:00:00.000,1963987.19920098
2019-07-01 00:00:00.000,2442539.06028761
2019-07-02 00:00:00.000,2304761.32761974
2019-07-03 00:00:00.000,2063766.91274753
2019-07-04 00:00:00.000,1741811.30105775
2019-07-05 00:00:00.000,1630853.53706532
2019-07-06 00:00:00.000,1142832.75287925
2019-07-07 00:00:00.000,1430862.82745299
2019-07-08 00:00:00.000,1771678.49624511
2019-07-09 00:00:00.000,4252155.80117179
2019-07-10 00:00:00.000,2477672.57322767
2019-07-11 00:00:00.000,3719547.88139937
2019-07-12 00:00:00.000,1853217.08542552
2019-07-13 00:00:00.000,1033609.50379326
2019-07-14 00:00:00.000,2195953.35802645
2019-07-15 00:00:00.000,3035771.43375605
2019-07-16 00:00:00.000,2544972.34908881
2019-07-17 00:00:00.000,2780133.31654414
2019-07-18 00:00:00.000,2392696.79256744
2019-07-19 00:00:00.000,1976275.60415387
2019-07-20 00:00:00.000,1377413.40866803
2019-07-21 00:00:00.000,1108227.09520512
2019-07-22 00:00:00.000,1641721.22405915
2019-07-23 00:00:00.000,1564392.81569483
2019-07-24 00:00:00.000,1562278.61621126
2019-07-25 00:00:00.000,1650833.46580447
2019-07-26 00:00:00.000,2544670.78457648
2019-07-27 00:00:00.000,1150365.09540105
2019-07-28 00:00:00.000,975064.531423102
2019-07-29 00:00:00.000,1711702.77718334
2019-07-30 00:00:00.000,1716651.90256414
2019-07-31 00:00:00.000,1673623.18601198
2019-08-01 00:00:00.000,2909963.1175813
2019-08-02 00:00:00.000,1914727.16227795
2019-08-03 00:00:00.000,1254866.29288195
2019-08-04 00:00:00.000,968281.374141913
2019-08-05 00:00:00.000,2824779.02957268
2019-08-06 00:00:00.000,2271186.75837578
2019-08-07 00:00:00.000,1775317.03431594
2019-08-08 00:00:00.000,2153530.26098197
2019-08-09 00:00:00.000,1864858.3225587
2019-08-10 00:00:00.000,1368314.97790583
2019-08-11 00:00:00.000,1185616.77083127
2019-08-12 00:00:00.000,1514058.76100128
2019-08-13 00:00:00.000,1646347.23955977
2019-08-14 00:00:00.000,2268637.03861214
2019-08-15 00:00:00.000,2606083.51828401
2019-08-16 00:00:00.000,2053560.39006382
2019-08-17 00:00:00.000,1226097.49855914
2019-08-18 00:00:00.000,1236748.10873334
2019-08-19 00:00:00.000,1712166.82023825
2019-08-20 00:00:00.000,2406079.20557942
2019-08-21 00:00:00.000,1778508.76904497
2019-08-22 00:00:00.000,1794485.08236603
2019-08-23 00:00:00.000,1804581.34286215
2019-08-24 00:00:00.000,1254786.89878281
2019-08-25 00:00:00.000,1220890.26493787
2019-08-26 00:00:00.000,1864543.70434251
2019-08-27 00:00:00.000,1603580.4028962
2019-08-28 00:00:00.000,1892616.17875029
2019-08-29 00:00:00.000,2018123.45294971
2019-08-30 00:00:00.000,2025532.85480122
2019-08-31 00:00:00.000,2463412.79124201
2019-09-01 00:00:00.000,1214050.25431149
2019-09-02 00:00:00.000,1781830.67529027
2019-09-03 00:00:00.000,2582842.65708706
2019-09-04 00:00:00.000,1892694.82700156
2019-09-05 00:00:00.000,1674709.13688219
2019-09-06 00:00:00.000,1815222.23870257
2019-09-07 00:00:00.000,1898126.65476275
2019-09-08 00:00:00.000,1548967.01950848
2019-09-09 00:00:00.000,1933826.04516803
2019-09-10 00:00:00.000,1480112.04802899
2019-09-11 00:00:00.000,1858764.44930486
2019-09-12 00:00:00.000,1551702.10878708
2019-09-13 00:00:00.000,1948667.24034499
2019-09-14 00:00:00.000,1180386.06220845
2019-09-15 00:00:00.000,1316772.85594063
2019-09-16 00:00:00.000,2329377.32909137
2019-09-17 00:00:00.000,2407165.90512605
2019-09-18 00:00:00.000,2610632.94261254
2019-09-19 00:00:00.000,1942281.31750775
2019-09-20 00:00:00.000,1864702.04964054
2019-09-21 00:00:00.000,1048697.37199969
2019-09-22 00:00:00.000,1055296.23031337
2019-09-23 00:00:00.000,1782081.96636716
2019-09-24 00:00:00.000,3314552.52773069
2019-09-25 00:00:00.000,2768572.77110202
2019-09-26 00:00:00.000,2747461.31448996
2019-09-27 00:00:00.000,2173477.29685852
2019-09-28 00:00:00.000,1595169.96616555
2019-09-29 00:00:00.000,1276521.22873582
2019-09-30 00:00:00.000,2624328.98439306
2019-10-01 00:00:00.000,1695903.30956803
2019-10-02 00:00:00.000,1241985.95922205
2019-10-03 00:00:00.000,1001404.28470142
2019-10-04 00:00:00.000,1121297.49743891
2019-10-05 00:00:00.000,859057.251630737
2019-10-06 00:00:00.000,957075.612204331
2019-10-07 00:00:00.000,1413030.11324782
2019-10-08 00:00:00.000,1642091.71845391
2019-10-09 00:00:00.000,1845356.69846608
2019-10-10 00:00:00.000,1452545.73991466
2019-10-11 00:00:00.000,1469233.18063443
2019-10-12 00:00:00.000,1219766.01286464
2019-10-13 00:00:00.000,813886.652509664
2019-10-14 00:00:00.000,2080307.1902465
2019-10-15 00:00:00.000,1338321.36324365
2019-10-16 00:00:00.000,1479231.5690532
2019-10-17 00:00:00.000,1199977.90097678
2019-10-18 00:00:00.000,1515250.39938254
2019-10-19 00:00:00.000,876932.537825568
2019-10-20 00:00:00.000,1193566.51329045
2019-10-21 00:00:00.000,1354930.52788517
2019-10-22 00:00:00.000,1340951.33351405
2019-10-23 00:00:00.000,2547275.88425375
2019-10-24 00:00:00.000,2468191.003724
2019-10-25 00:00:00.000,1974217.20602467
2019-10-26 00:00:00.000,2312855.60819435
2019-10-27 00:00:00.000,1211081.54885429
2019-10-28 00:00:00.000,3123147.04549006
2019-10-29 00:00:00.000,1977829.6951236
2019-10-30 00:00:00.000,1737024.19685474
2019-10-31 00:00:00.000,1712544.029575
2019-11-01 00:00:00.000,1398999.31064825
2019-11-02 00:00:00.000,936118.258629457
2019-11-03 00:00:00.000,1053564.49674378
2019-11-04 00:00:00.000,1787952.42378833
2019-11-05 00:00:00.000,2244395.22906381
2019-11-06 00:00:00.000,1349647.07435729
2019-11-07 00:00:00.000,1158868.36416582
2019-11-08 00:00:00.000,1438254.21847133
2019-11-09 00:00:00.000,842670.914392911
2019-11-10 00:00:00.000,801049.241804644
2019-11-11 00:00:00.000,1237148.04227088
2019-11-12 00:00:00.000,1676079.13588494
2019-11-13 00:00:00.000,1295155.24795326
2019-11-14 00:00:00.000,1127389.72581479
2019-11-15 00:00:00.000,1486952.14865901
2019-11-16 00:00:00.000,848086.030069921
2019-11-17 00:00:00.000,786730.5171889
2019-11-18 00:00:00.000,1387377.40921159
2019-11-19 00:00:00.000,1453558.11883519
2019-11-20 00:00:00.000,1325093.87873164
2019-11-21 00:00:00.000,1920462.37579825
2019-11-22 00:00:00.000,3348015.32857957
2019-11-23 00:00:00.000,1232867.23890811
2019-11-24 00:00:00.000,1053198.23933598
2019-11-25 00:00:00.000,2898894.25726955
2019-11-26 00:00:00.000,1344516.55067442
2019-11-27 00:00:00.000,2246104.85505312
2019-11-28 00:00:00.000,2053028.42799231
2019-11-29 00:00:00.000,1381890.79086804
2019-11-30 00:00:00.000,1305762.15805008
2019-12-01 00:00:00.000,833153.960600591
2019-12-02 00:00:00.000,1710219.14823646
2019-12-03 00:00:00.000,1267637.89176536
2019-12-04 00:00:00.000,1392485.08498672
2019-12-05 00:00:00.000,1373198.4571978
2019-12-06 00:00:00.000,1408016.00705404
2019-12-07 00:00:00.000,753111.919988481
2019-12-08 00:00:00.000,554146.818978622
2019-12-09 00:00:00.000,1141349.72231027
2019-12-10 00:00:00.000,1553897.16347862
2019-12-11 00:00:00.000,889498.130892728
2019-12-12 00:00:00.000,1179258.23563661
2019-12-13 00:00:00.000,1091153.0162053
2019-12-14 00:00:00.000,796394.853643763
2019-12-15 00:00:00.000,649297.765883568
2019-12-16 00:00:00.000,1554782.26143917
2019-12-17 00:00:00.000,2663373.30948846
2019-12-18 00:00:00.000,3064677.95285556
2019-12-19 00:00:00.000,3267441.90583734
2019-12-20 00:00:00.000,1354526.97140183
2019-12-21 00:00:00.000,845500.951456498
2019-12-22 00:00:00.000,806616.573070182
2019-12-23 00:00:00.000,1808351.86683721
2019-12-24 00:00:00.000,1210610.14652401
2019-12-25 00:00:00.000,1456018.50753007
2019-12-26 00:00:00.000,1162588.99019302
2019-12-27 00:00:00.000,1257134.66074947
2019-12-28 00:00:00.000,986389.864737538
2019-12-29 00:00:00.000,1018138.57127481
2019-12-30 00:00:00.000,1454101.61142101
2019-12-31 00:00:00.000,2072293.13884003
2020-01-01 00:00:00.000,615945.174618199
2020-01-02 00:00:00.000,1116111.00526613
2020-01-03 00:00:00.000,1851024.15570256
2020-01-04 00:00:00.000,1131728.90154796
2020-01-05 00:00:00.000,898623.729484348
2020-01-06 00:00:00.000,1640589.91939637
2020-01-07 00:00:00.000,1401854.30087609
2020-01-08 00:00:00.000,1935802.19598033
2020-01-09 00:00:00.000,1338017.24101628
2020-01-10 00:00:00.000,1317911.07958663
2020-01-11 00:00:00.000,1350201.80725252
2020-01-12 00:00:00.000,993134.8476986
2020-01-13 00:00:00.000,1431032.84780549
2020-01-14 00:00:00.000,2592015.47357341
2020-01-15 00:00:00.000,2087704.20681333
2020-01-16 00:00:00.000,1686739.40265816
2020-01-17 00:00:00.000,1581878.37573526
2020-01-18 00:00:00.000,1705275.70057116
2020-01-19 00:00:00.000,1180124.07069518
2020-01-20 00:00:00.000,1057091.85516556
2020-01-21 00:00:00.000,984609.748220678
2020-01-22 00:00:00.000,921527.290032278
2020-01-23 00:00:00.000,1113074.70431786
2020-01-24 00:00:00.000,1499031.52581715
2020-01-25 00:00:00.000,449222.732911761
2020-01-26 00:00:00.000,613717.019479713
2020-01-27 00:00:00.000,1079732.37624487
2020-01-28 00:00:00.000,1188144.06092507
2020-01-29 00:00:00.000,1263752.17939921
2020-01-30 00:00:00.000,1357192.64427616
2020-01-31 00:00:00.000,1912738.42714383
2020-02-01 00:00:00.000,1094187.16209292
2020-02-02 00:00:00.000,1098241.68588095
2020-02-03 00:00:00.000,1315653.02395709
2020-02-04 00:00:00.000,1569184.12070872
2020-02-05 00:00:00.000,1576955.641164
2020-02-06 00:00:00.000,2313353.90279294
2020-02-07 00:00:00.000,2406058.0732049
2020-02-08 00:00:00.000,1291717.28882248
2020-02-09 00:00:00.000,1310580.83925952
2020-02-10 00:00:00.000,1821774.16817107
2020-02-11 00:00:00.000,1435328.10820111
2020-02-12 00:00:00.000,2762795.72860338
2020-02-13 00:00:00.000,2301908.5661898
2020-02-14 00:00:00.000,1906917.78515691
2020-02-15 00:00:00.000,1880175.90097089
2020-02-16 00:00:00.000,1672352.15400457
2020-02-17 00:00:00.000,2666616.07495721
2020-02-18 00:00:00.000,2257510.65424054
2020-02-19 00:00:00.000,1772044.39055316
2020-02-20 00:00:00.000,2265546.37592915
2020-02-21 00:00:00.000,1706633.55659175
2020-02-22 00:00:00.000,923837.937427872
2020-02-23 00:00:00.000,1243176.21306941
2020-02-24 00:00:00.000,1704871.70400262
2020-02-25 00:00:00.000,1869801.58480144
2020-02-26 00:00:00.000,2845247.82944407
2020-02-27 00:00:00.000,2674979.91931241
2020-02-28 00:00:00.000,1799090.77020969
2020-02-29 00:00:00.000,1149899.60075049
2020-03-01 00:00:00.000,1652311.80736728
2020-03-02 00:00:00.000,2519388.02003086
2020-03-03 00:00:00.000,1758695.59464034
2020-03-04 00:00:00.000,1486282.76271897
2020-03-05 00:00:00.000,1733072.5031052
2020-03-06 00:00:00.000,1862173.22304753
2020-03-07 00:00:00.000,1185232.18112721
2020-03-08 00:00:00.000,1869233.62893811
2020-03-09 00:00:00.000,3827401.98492076
2020-03-10 00:00:00.000,2622809.34237741
2020-03-11 00:00:00.000,2442104.34840886
2020-03-12 00:00:00.000,9222032.85164336
2020-03-13 00:00:00.000,8175603.10194848
2020-03-14 00:00:00.000,3171747.67807171
2020-03-15 00:00:00.000,3125722.20888139
2020-03-16 00:00:00.000,6250756.82443769
2020-03-17 00:00:00.000,3322504.34469465
2020-03-18 00:00:00.000,2767126.8589144
2020-03-19 00:00:00.000,3811219.39607517
2020-03-20 00:00:00.000,3760887.73918022
2020-03-21 00:00:00.000,1685189.53200267
2020-03-22 00:00:00.000,1733288.25663502
2020-03-23 00:00:00.000,2629250.29317104
2020-03-24 00:00:00.000,4365082.03343412
2020-03-25 00:00:00.000,2310429.2689616
2020-03-26 00:00:00.000,2110298.14560384
2020-03-27 00:00:00.000,1713499.24139916
2020-03-28 00:00:00.000,1872736.16134063
2020-03-29 00:00:00.000,1211018.24656898
2020-03-30 00:00:00.000,1648135.17452786
2020-03-31 00:00:00.000,2080070.46410571
2020-04-01 00:00:00.000,1425230.68589037
2020-04-02 00:00:00.000,2229788.42050202
2020-04-03 00:00:00.000,2202461.22431172
2020-04-04 00:00:00.000,1184794.05489614
2020-04-05 00:00:00.000,962548.960221719
2020-04-06 00:00:00.000,2698077.56789095
2020-04-07 00:00:00.000,2813136.08590358
2020-04-08 00:00:00.000,1827081.30661938
2020-04-09 00:00:00.000,1526755.87077517
2020-04-10 00:00:00.000,3086283.85381634
2020-04-11 00:00:00.000,993770.975220728
2020-04-12 00:00:00.000,1076219.96393931
2020-04-13 00:00:00.000,2106144.90379501
2020-04-14 00:00:00.000,1365479.58050997
2020-04-15 00:00:00.000,1376860.98329351
2020-04-16 00:00:00.000,2726362.22263752
2020-04-17 00:00:00.000,1678694.56542166
2020-04-18 00:00:00.000,1727878.26127037
2020-04-19 00:00:00.000,1435712.29320424
2020-04-20 00:00:00.000,2547287.29116628
2020-04-21 00:00:00.000,2129461.00492369
2020-04-22 00:00:00.000,1966711.2503365
2020-04-23 00:00:00.000,2160102.70335303
2020-04-24 00:00:00.000,3368040.25746434
2020-04-25 00:00:00.000,1454353.37556833
2020-04-26 00:00:00.000,1359704.56803987
2020-04-27 00:00:00.000,2068679.98070435
2020-04-28 00:00:00.000,1297950.68159898
2020-04-29 00:00:00.000,2662431.29239984
2020-04-30 00:00:00.000,3122832.89995511
2020-05-01 00:00:00.000,1454208.84208596
2020-05-02 00:00:00.000,1210156.6992402
2020-05-03 00:00:00.000,1248328.08997339
2020-05-04 00:00:00.000,1677808.74436302
2020-05-05 00:00:00.000,1609655.80107394
2020-05-06 00:00:00.000,2189316.30346693
2020-05-07 00:00:00.000,2999031.63693046
2020-05-08 00:00:00.000,2183994.10681615
2020-05-09 00:00:00.000,1460323.11767119
2020-05-10 00:00:00.000,3232915.85289489
2020-05-11 00:00:00.000,2384783.27901457
2020-05-12 00:00:00.000,2412291.59609672
2020-05-13 00:00:00.000,2488153.73439507
2020-05-14 00:00:00.000,2257181.61042839
2020-05-15 00:00:00.000,1922180.01995546
2020-05-16 00:00:00.000,1258705.13318213
2020-05-17 00:00:00.000,1340470.90638432
2020-05-18 00:00:00.000,2098206.34831053
2020-05-19 00:00:00.000,1579621.71490232
2020-05-20 00:00:00.000,1660753.2573566
2020-05-21 00:00:00.000,1999800.41635627
2020-05-22 00:00:00.000,1853060.90661353
2020-05-23 00:00:00.000,1653608.27159611
2020-05-24 00:00:00.000,1230664.12390397
2020-05-25 00:00:00.000,1524710.39206234
2020-05-26 00:00:00.000,1881283.71341954
2020-05-27 00:00:00.000,1518783.76974283
2020-05-28 00:00:00.000,2100374.63490448
2020-05-29 00:00:00.000,2584676.7947817
2020-05-30 00:00:00.000,2433386.30119612
2020-05-31 00:00:00.000,2169779.73528912
2020-06-01 00:00:00.000,2089672.87407372
2020-06-02 00:00:00.000,3730634.48277603
2020-06-03 00:00:00.000,1507534.19858307
2020-06-04 00:00:00.000,1576949.61507101
2020-06-05 00:00:00.000,1887890.71255668
2020-06-06 00:00:00.000,905534.911937225
2020-06-07 00:00:00.000,1130968.22052359
2020-06-08 00:00:00.000,1564253.72119544
2020-06-09 00:00:00.000,1639105.85992124
2020-06-10 00:00:00.000,1852995.94752194
2020-06-11 00:00:00.000,2365454.45852687
2020-06-12 00:00:00.000,1625061.03700084
2020-06-13 00:00:00.000,839294.471632575
2020-06-14 00:00:00.000,1005181.61108959
2020-06-15 00:00:00.000,2614433.79573137
2020-06-16 00:00:00.000,1633196.45278449
2020-06-17 00:00:00.000,1621610.26005355
2020-06-18 00:00:00.000,1827052.24615386
2020-06-19 00:00:00.000,1937963.6678763
2020-06-20 00:00:00.000,1039775.60750971
2020-06-21 00:00:00.000,1509529.11873736
2020-06-22 00:00:00.000,2497769.89960925
2020-06-23 00:00:00.000,2374216.44945022
2020-06-24 00:00:00.000,4172692.58469511
2020-06-25 00:00:00.000,5630969.25134978
2020-06-26 00:00:00.000,2795839.68511981
2020-06-27 00:00:00.000,1816128.3454022
2020-06-28 00:00:00.000,1341409.34265269
2020-06-29 00:00:00.000,1555099.93686913
2020-06-30 00:00:00.000,1989193.51814535
2020-07-01 00:00:00.000,1826827.83473283
2020-07-02 00:00:00.000,1804609.4970446
2020-07-03 00:00:00.000,1796690.33437817
2020-07-04 00:00:00.000,1193300.97917799
2020-07-05 00:00:00.000,1011067.50938167
2020-07-06 00:00:00.000,2241020.14493844
2020-07-07 00:00:00.000,2263533.43878626
2020-07-08 00:00:00.000,3159049.24809526
2020-07-09 00:00:00.000,2418137.16366148
2020-07-10 00:00:00.000,2448522.57590495
2020-07-11 00:00:00.000,1092715.23056719
2020-07-12 00:00:00.000,1229383.40733433
2020-07-13 00:00:00.000,2492486.78029039
2020-07-14 00:00:00.000,3177589.63525886
2020-07-15 00:00:00.000,1870309.25548123
2020-07-16 00:00:00.000,2191332.63189424
2020-07-17 00:00:00.000,1873579.14025036
2020-07-18 00:00:00.000,1328639.50564066
2020-07-19 00:00:00.000,1614195.13917225
2020-07-20 00:00:00.000,2214637.09545392
2020-07-21 00:00:00.000,2334555.70757147
2020-07-22 00:00:00.000,2913939.23644835
2020-07-23 00:00:00.000,5089242.75056153
2020-07-24 00:00:00.000,3042305.53767584
2020-07-25 00:00:00.000,2829573.22431194
2020-07-26 00:00:00.000,3340972.07872327
2020-07-27 00:00:00.000,4857647.48802339
2020-07-28 00:00:00.000,3235841.9260121
2020-07-29 00:00:00.000,3029478.45848845
2020-07-30 00:00:00.000,3181053.4876002
2020-07-31 00:00:00.000,3334772.06782558
2020-08-01 00:00:00.000,3045970.21259058
2020-08-02 00:00:00.000,3274652.88559457
2020-08-03 00:00:00.000,3206680.05240476
2020-08-04 00:00:00.000,3347868.42036485
2020-08-05 00:00:00.000,2415653.82974576
2020-08-06 00:00:00.000,2442973.6727747
2020-08-07 00:00:00.000,2835660.43971008
2020-08-08 00:00:00.000,1610743.79148567
2020-08-09 00:00:00.000,1838823.52496842
2020-08-10 00:00:00.000,3222797.98264969
