TRANSACTION_DATE,TRANSACTION_VOLUME,TRANSACTION_VALUE,ACTIVE_WALLETS,TOTAL_GAS_FEES
2020-07-08 00:00:00.000,1067632,3159049.24809526,325527,3509.768030014
2020-07-09 00:00:00.000,1047679,2418137.16366148,325893,3175.431768746
2020-07-10 00:00:00.000,1014618,2448522.57590495,312062,2509.288383501
2020-07-11 00:00:00.000,962829,1092715.23056719,318183,2205.496880808
2020-07-12 00:00:00.000,978093,1229383.40733433,300871,2066.395112377
2020-07-13 00:00:00.000,1121975,2492486.78029039,338161,3441.298023126
2020-07-14 00:00:00.000,1075866,3177589.63525886,330511,2916.431780958
2020-07-15 00:00:00.000,1086669,1870309.25548123,354445,3505.409184636
2020-07-16 00:00:00.000,1040473,2191332.63189424,315072,3761.564017352
2020-07-17 00:00:00.000,1048602,1873579.14025036,311738,3852.076176693
2020-07-18 00:00:00.000,1039404,1328639.50564066,289816,3510.779720772
2020-07-19 00:00:00.000,1046919,1614195.13917225,305043,3807.653206388
2020-07-20 00:00:00.000,1116311,2214637.09545392,330608,4934.528571692
2020-07-21 00:00:00.000,1088336,2334555.70757147,293614,5168.763835162
2020-07-22 00:00:00.000,1105254,2913939.23644835,313168,5028.906697336
2020-07-23 00:00:00.000,1115462,5089242.75056153,322622,5791.295855169
2020-07-24 00:00:00.000,1114768,3042305.53767584,306148,5442.173932589
2020-07-25 00:00:00.000,1140854,2829573.22431194,326356,5929.329430677
2020-07-26 00:00:00.000,1106840,3340972.07872327,325678,5327.766835578
2020-07-27 00:00:00.000,1222456,4857647.48802339,348368,7177.420952858
2020-07-28 00:00:00.000,1193423,3235841.9260121,386697,5250.51117747
2020-07-29 00:00:00.000,1126293,3029478.45848845,322424,5426.133398123
2020-07-30 00:00:00.000,1126873,3181053.4876002,333312,5093.371194558
2020-07-31 00:00:00.000,1174132,3334772.06782558,335387,5725.166513024
2020-08-01 00:00:00.000,1139217,3045970.21259058,354225,4658.216427341
2020-08-02 00:00:00.000,1091484,3274652.88559457,334919,5679.948959488
2020-08-03 00:00:00.000,1138237,3206680.05240477,350373,5052.283166524
2020-08-04 00:00:00.000,1131864,3347868.42036485,362772,4251.293347106
2020-08-05 00:00:00.000,1147306,2415653.82974576,365210,3964.074266439
2020-08-06 00:00:00.000,1169362,2442973.6727747,374717,4259.880111544
2020-08-07 00:00:00.000,1205712,2835660.43971008,349115,5510.876316124
2020-08-08 00:00:00.000,1136926,1610743.79148567,335522,4952.912119914
2020-08-09 00:00:00.000,1176856,1838823.52496842,310609,5827.735265241
2020-08-10 00:00:00.000,1236002,3222797.98264969,313371,8899.813524708
2020-08-11 00:00:00.000,1204601,3016989.19279071,303648,9569.049322918
2020-08-12 00:00:00.000,1171514,4124717.44745911,237351,16856.470294797
2020-08-13 00:00:00.000,1155677,3882782.71675041,271594,18988.964417888
2020-08-14 00:00:00.000,1146851,4484779.94137796,286374,15539.966290275
2020-08-15 00:00:00.000,1066038,2179891.73774996,309344,8799.434011913
2020-08-16 00:00:00.000,1105236,2056392.01131784,308836,7631.457550304
2020-08-17 00:00:00.000,1139671,2926318.62070599,301088,8344.916727351
2020-08-18 00:00:00.000,1175295,2884588.85054348,292320,9922.878132206
2020-08-19 00:00:00.000,1179851,2947039.23379515,305283,10475.214863153
2020-08-20 00:00:00.000,1146082,2980222.03448568,302487,8850.294304938
2020-08-21 00:00:00.000,1208427,3075141.97174418,324533,12088.040788803
2020-08-22 00:00:00.000,1058259,2139387.72158728,291921,7715.652478619
2020-08-23 00:00:00.000,1078264,1482161.6172729,312381,6343.739316281
2020-08-24 00:00:00.000,1113251,2829945.807321,309830,7447.08170502
2020-08-25 00:00:00.000,1095875,2760317.86506018,296718,8057.256086017
2020-08-26 00:00:00.000,1119667,2796353.62213345,308780,6920.685653486
2020-08-27 00:00:00.000,1096179,2275952.06744647,306325,7118.427815437
2020-08-28 00:00:00.000,1084109,3391488.9542044,283596,6904.694502993
2020-08-29 00:00:00.000,1074630,2674728.28852576,262234,7510.229429435
2020-08-30 00:00:00.000,1070976,3361194.60706263,225732,15789.657905505
2020-08-31 00:00:00.000,1172600,5340755.78581038,268226,18012.40715485
2020-09-01 00:00:00.000,1174052,6617859.60503077,250679,33631.080888698
2020-09-02 00:00:00.000,1097560,6399304.95607613,236684,35702.830517421
2020-09-03 00:00:00.000,1085398,6251646.63693113,243822,29533.093878692
2020-09-04 00:00:00.000,1093502,6376172.06979017,292542,17317.980606865
2020-09-05 00:00:00.000,989284,6203865.44000933,223132,20737.728178371
2020-09-06 00:00:00.000,981645,5060523.07804796,260773,9674.526485817
2020-09-07 00:00:00.000,1012307,4124906.62865296,268721,8358.79812286
2020-09-08 00:00:00.000,990450,3835324.26730732,259668,7719.761296812
2020-09-09 00:00:00.000,1014037,4246685.7180632,238600,8926.220242707
2020-09-10 00:00:00.000,1076470,5605125.12698044,229587,13330.311249511
2020-09-11 00:00:00.000,1034876,4830492.06240601,228031,11080.324969489
2020-09-12 00:00:00.000,987614,4249966.67339967,231320,7784.308779736
2020-09-13 00:00:00.000,1001547,4212868.07056976,217490,8914.114784162
2020-09-14 00:00:00.000,1031742,5342845.21228851,229825,14802.710193003
2020-09-15 00:00:00.000,1041353,4302767.69664325,254827,14044.961768475
2020-09-16 00:00:00.000,990428,4695207.95456094,234104,11173.430224386
2020-09-17 00:00:00.000,1318619,5800356.51278011,338338,40745.25431968
2020-09-18 00:00:00.000,1180102,6537696.36058219,323544,23528.284359678
2020-09-19 00:00:00.000,1042242,3417224.64617856,293229,12954.591158303
2020-09-20 00:00:00.000,1053943,3408591.58870851,322848,9815.438929022
2020-09-21 00:00:00.000,1088491,4960435.14521625,312982,13073.870859995
2020-09-22 00:00:00.000,1030112,3622771.29305036,282589,11561.487360799
2020-09-23 00:00:00.000,1037911,4275785.60471635,292891,9672.196914005
2020-09-24 00:00:00.000,1045128,3502827.55618425,309779,8167.73768041
2020-09-25 00:00:00.000,994230,3012888.07197919,278777,7423.531890074
2020-09-26 00:00:00.000,945226,2281834.87407708,281907,6003.785189844
2020-09-27 00:00:00.000,919927,2524513.47812172,275333,6062.331029905
2020-09-28 00:00:00.000,1029588,3161584.38419577,284016,8665.572836129
2020-09-29 00:00:00.000,1040824,3477673.47515373,285842,10844.640469686
2020-09-30 00:00:00.000,1038148,3678682.94431447,285373,8534.613946037
2020-10-01 00:00:00.000,977487,3735904.3251733,278916,7154.62893353
2020-10-02 00:00:00.000,961930,3284418.76593881,272122,6569.153943245
2020-10-03 00:00:00.000,915317,1793523.9029579,255400,5275.792640992
2020-10-04 00:00:00.000,934614,1667917.79668335,269446,5646.784950069
2020-10-05 00:00:00.000,978276,2463726.76931459,249824,6215.501599906
2020-10-06 00:00:00.000,1027169,2523248.43725199,266316,7835.179274809
2020-10-07 00:00:00.000,991488,3404151.39663712,275717,5881.487316007
2020-10-08 00:00:00.000,978427,2898409.13578006,271201,5762.732464805
2020-10-09 00:00:00.000,1010658,3197247.30846744,293328,5526.736760883
2020-10-10 00:00:00.000,999234,2279463.29829402,291859,4330.479879816
2020-10-11 00:00:00.000,967603,1877433.47335001,283154,3446.448473695
2020-10-12 00:00:00.000,1046331,2973625.77292801,291433,5279.523680936
2020-10-13 00:00:00.000,1076193,2506578.72063962,324415,5335.169427619
2020-10-14 00:00:00.000,1046282,3399241.88579648,312889,5468.615140656
2020-10-15 00:00:00.000,1205101,2421967.98419082,443736,5543.34872195
2020-10-16 00:00:00.000,1126630,2885533.23066574,400743,4575.939088324
2020-10-17 00:00:00.000,1019812,1448976.12232322,352890,2511.206253496
2020-10-18 00:00:00.000,961737,1380376.39224631,295391,2648.033254395
2020-10-19 00:00:00.000,1083437,2212220.44567285,317257,3985.789512589
2020-10-20 00:00:00.000,1062295,2271954.87872249,307184,4309.260036645
2020-10-21 00:00:00.000,1119349,3705669.19235381,333076,5515.584382235
2020-10-22 00:00:00.000,1152095,3712772.42670151,365304,4671.292263618
2020-10-23 00:00:00.000,1088045,2864895.47375235,345644,4198.390437656
2020-10-24 00:00:00.000,980652,1779280.36502822,317358,2183.865812433
2020-10-25 00:00:00.000,930622,1386994.44633822,274884,2255.454841247
2020-10-26 00:00:00.000,1042381,3238331.95013555,299625,4223.613014365
2020-10-27 00:00:00.000,1039943,2703483.93355981,302113,3042.545932612
2020-10-28 00:00:00.000,1089136,3389910.08302741,323997,4634.884091033
2020-10-29 00:00:00.000,1056030,2168819.55562778,292771,4845.785247346
2020-10-30 00:00:00.000,1066837,3203276.32271936,308525,4415.240346553
2020-10-31 00:00:00.000,1042988,1925750.41387339,329290,2794.991121579
2020-11-01 00:00:00.000,1003998,1497040.7977399,305295,2317.65818522
2020-11-02 00:00:00.000,1111036,3281261.33745856,329045,4223.039113653
2020-11-03 00:00:00.000,1081360,2867759.51245961,324965,3234.85891556
2020-11-04 00:00:00.000,1102325,3314048.46395775,382731,2669.121075517
2020-11-05 00:00:00.000,1091225,3907761.93160407,337553,3605.311764594
2020-11-06 00:00:00.000,1134082,4214160.03540203,366809,4350.625027346
2020-11-07 00:00:00.000,1094038,3531558.18242112,350141,4107.232448694
2020-11-08 00:00:00.000,985815,1556043.66377672,318515,2067.130114433
2020-11-09 00:00:00.000,1113074,2721502.07605606,349673,3052.257326665
2020-11-10 00:00:00.000,1116142,2535611.7915795,332948,3619.263646043
2020-11-11 00:00:00.000,1055364,3048258.06914834,340645,3551.869141643
2020-11-12 00:00:00.000,1068518,3892157.80987979,323057,4020.664482653
2020-11-13 00:00:00.000,1114952,3159080.07112794,336403,3945.021861059
2020-11-14 00:00:00.000,1036491,1848399.56274769,344972,2419.341153371
2020-11-15 00:00:00.000,1000590,1633674.88158844,309344,2362.994901334
2020-11-16 00:00:00.000,1070371,2569178.16184365,331868,3404.242922272
2020-11-17 00:00:00.000,1132922,4003257.11638756,343059,5646.071628216
2020-11-18 00:00:00.000,1083805,4097159.01960571,321652,6122.935399034
2020-11-19 00:00:00.000,1085776,2941276.84351164,326702,3722.38465011
2020-11-20 00:00:00.000,1124857,3553731.00440655,349096,4935.55848533
2020-11-21 00:00:00.000,1132067,4278861.57952662,366912,4863.621968405
2020-11-22 00:00:00.000,1107253,3414484.14656372,358453,4665.721552918
2020-11-23 00:00:00.000,1178019,4435870.24673485,365564,5641.313971811
2020-11-24 00:00:00.000,1202414,5028114.1816951,352432,6921.837943565
2020-11-25 00:00:00.000,1170459,2882304.77540146,377014,4433.251981346
2020-11-26 00:00:00.000,1137568,4938484.65363494,321988,10690.087129987
2020-11-27 00:00:00.000,1071883,3178879.21141202,362532,3032.160555782
2020-11-28 00:00:00.000,964209,1683858.96382171,329342,2155.558348717
2020-11-29 00:00:00.000,965701,1750715.37105274,360847,1870.029800477
2020-11-30 00:00:00.000,1142707,3253107.34938611,335798,5737.750023595
2020-12-01 00:00:00.000,1133793,4035320.11702914,339480,6283.084639339
2020-12-02 00:00:00.000,1036142,2402660.06699283,313711,3053.90355872
2020-12-03 00:00:00.000,1071237,2349782.52032142,319946,3341.926147894
2020-12-04 00:00:00.000,1091260,2585675.07560694,322994,3782.8900426
2020-12-05 00:00:00.000,1018823,1774879.86680212,317805,2552.586952462
2020-12-06 00:00:00.000,978137,1535323.17623517,299357,2509.736910435
2020-12-07 00:00:00.000,1056299,2704579.31419325,311124,3412.818132524
2020-12-08 00:00:00.000,1098406,2501790.01271717,316505,4622.333822705
2020-12-09 00:00:00.000,1101135,3313514.35704501,313868,4785.038138642
2020-12-10 00:00:00.000,1046971,2962587.3557081,297104,4033.261933648
2020-12-11 00:00:00.000,1063736,2910095.76792357,316042,4534.021547667
2020-12-12 00:00:00.000,1058767,1721818.45470644,337913,2970.569150604
2020-12-13 00:00:00.000,1105687,1637198.46933804,350794,3167.938463717
2020-12-14 00:00:00.000,1200948,2081160.63914664,367350,4561.18095361
2020-12-15 00:00:00.000,1167295,2393836.36847789,348963,6117.226435833
2020-12-16 00:00:00.000,1225605,3227075.2583294,385257,6184.803229564
2020-12-17 00:00:00.000,1296339,4808677.94804964,420112,10525.119829981
2020-12-18 00:00:00.000,1156974,3011560.24978293,380578,5359.838596081
2020-12-19 00:00:00.000,1119894,2963155.47428052,388729,4678.527691651
2020-12-20 00:00:00.000,1028581,1743909.71301911,317061,3269.481445686
2020-12-21 00:00:00.000,1091720,3394212.94590452,312020,5820.049021289
2020-12-22 00:00:00.000,1099665,3019806.19659069,314409,4901.987846658
2020-12-23 00:00:00.000,1213267,2787869.77091913,356643,8630.541045057
2020-12-24 00:00:00.000,1109475,2826465.31674324,324830,6438.44056794
2020-12-25 00:00:00.000,1095159,1737536.09596086,315481,6714.306227325
2020-12-26 00:00:00.000,1093671,1956575.2987261,320366,4980.367957609
2020-12-27 00:00:00.000,1129066,3336877.07241375,329147,7186.946427142
2020-12-28 00:00:00.000,1206560,3547398.90659468,351648,8446.670028779
2020-12-29 00:00:00.000,1168978,4090477.44743802,344748,7147.825614169
2020-12-30 00:00:00.000,1185141,3626024.45935232,344762,8657.315160891
2020-12-31 00:00:00.000,1126726,3003049.30689208,326830,7426.311622431
2021-01-01 00:00:00.000,1099820,2485365.4827244,352107,4997.647063447
2021-01-02 00:00:00.000,1133406,2538941.14267737,317245,7663.740377677
2021-01-03 00:00:00.000,1194969,5777347.83873007,357222,12509.980298651
2021-01-04 00:00:00.000,1239254,7549099.27229704,360672,19532.641449734
2021-01-05 00:00:00.000,1220640,4720089.78261557,371774,10598.270807494
2021-01-06 00:00:00.000,1248054,5608132.56968036,393455,9469.009543035
2021-01-07 00:00:00.000,1267345,5603748.68277684,419251,10335.320259596
2021-01-08 00:00:00.000,1255697,5897191.01642199,391050,10879.678523479
2021-01-09 00:00:00.000,1198704,3173109.87987052,410867,6988.748630583
2021-01-10 00:00:00.000,1179244,3345674.63213729,397724,6773.646752237
2021-01-11 00:00:00.000,1245478,6694284.24848203,377159,19127.817412385
2021-01-12 00:00:00.000,1132284,3629415.55344109,348415,6565.638358271
2021-01-13 00:00:00.000,1095509,3859618.13001345,346712,5201.565799429
2021-01-14 00:00:00.000,1150116,6605437.484025,368172,6292.930697039
2021-01-15 00:00:00.000,1190172,3712767.43586556,390607,7155.799347606
2021-01-16 00:00:00.000,1158994,2845170.44069541,381277,6129.315741266
2021-01-17 00:00:00.000,1099480,2380353.32240029,355768,4734.8363432
2021-01-18 00:00:00.000,1180368,2856536.44680234,369631,5633.58566524
2021-01-19 00:00:00.000,1216625,5429715.63305107,380634,7742.224496664
2021-01-20 00:00:00.000,1175794,5756336.67383592,373509,6450.559865656
2021-01-21 00:00:00.000,1135020,4352329.88022805,334249,9403.444497765
2021-01-22 00:00:00.000,1145885,4598738.37729164,332264,10039.827979648
2021-01-23 00:00:00.000,1101943,2429675.17434306,348205,6124.022741219
2021-01-24 00:00:00.000,1081421,3071417.35683929,335596,6202.645249232
2021-01-25 00:00:00.000,1168418,3966857.1134897,340177,8354.938330294
2021-01-26 00:00:00.000,1156801,3965438.5083345,360551,6486.121151598
2021-01-27 00:00:00.000,1102641,3919288.07125175,314123,7482.659152654
2021-01-28 00:00:00.000,1158163,3366112.89719591,351253,7136.325022336
2021-01-29 00:00:00.000,1258779,5228656.70656164,384991,10618.382129539
2021-01-30 00:00:00.000,1181104,3223397.64102621,371965,8411.527409144
2021-01-31 00:00:00.000,1200073,2964126.45803557,351956,9937.210773754
2021-02-01 00:00:00.000,1255894,3128694.03243095,360926,11738.444777045
2021-02-02 00:00:00.000,1265854,4966276.47588394,371012,13416.455754518
2021-02-03 00:00:00.000,1275974,4676157.5309087,390837,13322.876676482
2021-02-04 00:00:00.000,1269088,5010009.66299481,374019,18222.064705507
2021-02-05 00:00:00.000,1273196,4222347.05157823,360153,19145.897909098
2021-02-06 00:00:00.000,1195481,3424582.07898052,354207,13741.799515139
2021-02-07 00:00:00.000,1191140,2924829.75638071,356321,12155.007065824
2021-02-08 00:00:00.000,1235017,3963873.82397192,368468,16029.038757627
2021-02-09 00:00:00.000,1279252,3560702.83524017,372933,17608.088442613
2021-02-10 00:00:00.000,1279238,3552341.1589262,369910,16433.145957331
2021-02-11 00:00:00.000,1230661,2988978.38780465,380682,13200.452882566
2021-02-12 00:00:00.000,1246751,3285235.91397861,375339,13612.937587915
2021-02-13 00:00:00.000,1207928,2191387.41088508,356704,14099.583607924
2021-02-14 00:00:00.000,1170080,2127518.76959908,344550,11377.161028702
2021-02-15 00:00:00.000,1166881,2714798.20815853,330822,13858.276725853
2021-02-16 00:00:00.000,1177750,2784345.5865554,363225,13080.793632821
2021-02-17 00:00:00.000,1212708,3116898.59260914,368574,13366.266594565
2021-02-18 00:00:00.000,1256616,3718956.13607973,370825,13967.952570972
2021-02-19 00:00:00.000,1288762,3001089.64788777,393596,14554.292879268
2021-02-20 00:00:00.000,1304372,3505422.11360314,391524,15553.294368444
2021-02-21 00:00:00.000,1201203,2299142.15750382,371487,11058.388018299
2021-02-22 00:00:00.000,1264961,4120744.26829588,352579,21541.607185921
2021-02-23 00:00:00.000,1256279,6965692.16742147,333985,30406.30672709
2021-02-24 00:00:00.000,1238136,3861276.44662366,364483,15369.50062018
2021-02-25 00:00:00.000,1193852,3310924.01774144,356207,12721.296401617
2021-02-26 00:00:00.000,1200997,4138174.6137818,370378,12358.522293966
2021-02-27 00:00:00.000,1166988,2548199.18956466,363566,9141.887697725
2021-02-28 00:00:00.000,1144423,3338440.86829969,349073,9212.03166473
2021-03-01 00:00:00.000,1154486,3320086.6024057,367318,9017.244517298
2021-03-02 00:00:00.000,1202957,3116879.05878964,384309,9616.088018711
2021-03-03 00:00:00.000,1193688,2658741.95592273,354037,9860.686413774
2021-03-04 00:00:00.000,1196356,3050175.94910878,366460,8676.290162379
2021-03-05 00:00:00.000,1149890,2757923.82182149,329035,10533.939273127
2021-03-06 00:00:00.000,1114785,2712323.41154498,342708,7550.541444739
2021-03-07 00:00:00.000,1125831,5159752.76992399,319575,9938.438651007
2021-03-08 00:00:00.000,1172458,3186940.99378629,348500,10530.67759932
2021-03-09 00:00:00.000,1233820,3139200.08260823,378314,10694.679503424
2021-03-10 00:00:00.000,1211901,2999222.26143105,388566,10399.09178441
2021-03-11 00:00:00.000,1243925,3082575.88310743,383562,10316.419054113
2021-03-12 00:00:00.000,1276617,3863725.64393609,390889,13159.283040798
2021-03-13 00:00:00.000,1250521,2364089.97726941,377078,12642.232041421
2021-03-14 00:00:00.000,1221248,1693657.85972378,383260,11415.112811202
2021-03-15 00:00:00.000,1264259,3576074.23960825,380958,14437.223772533
2021-03-16 00:00:00.000,1256209,3057105.72476667,376199,14431.315619099
2021-03-17 00:00:00.000,1222953,2818378.02846658,363059,14939.611515082
2021-03-18 00:00:00.000,1249590,2545042.77191183,363684,13780.214034068
2021-03-19 00:00:00.000,1251623,2176220.29676946,381566,12262.271196472
2021-03-20 00:00:00.000,1213689,1776789.85714838,371383,10836.180621434
2021-03-21 00:00:00.000,1149138,1948727.89928629,348455,10334.337815546
2021-03-22 00:00:00.000,1248861,2707301.82721178,358970,14355.846701793
2021-03-23 00:00:00.000,1253025,2485137.9222782,393372,12601.503010746
2021-03-24 00:00:00.000,1259654,2485995.15816766,382428,13540.992191611
2021-03-25 00:00:00.000,1300855,4190019.69827852,398022,14058.242478771
2021-03-26 00:00:00.000,1221338,2832304.52228711,392581,11292.499002475
2021-03-27 00:00:00.000,1179124,1892054.93930476,376836,9047.714504637
2021-03-28 00:00:00.000,1147749,1622926.7242621,361057,9276.291169745
2021-03-29 00:00:00.000,1221159,3013712.75347087,378402,11506.499142751
2021-03-30 00:00:00.000,1251369,3305113.78481034,373911,12826.849292616
2021-03-31 00:00:00.000,1283519,3461101.34755372,375859,16014.171896434
2021-04-01 00:00:00.000,1307793,2958955.92387173,395506,14924.795497654
2021-04-02 00:00:00.000,1303361,4169291.7766065,431670,14128.973796777
2021-04-03 00:00:00.000,1244900,4249934.532361,384901,11325.385533138
2021-04-04 00:00:00.000,1156744,2103036.88952034,372180,8577.839293255
2021-04-05 00:00:00.000,1253754,3539030.55055406,383736,11371.15687033
2021-04-06 00:00:00.000,1289899,2843676.16249101,399829,11754.282314204
2021-04-07 00:00:00.000,1262535,2982614.27022165,382581,11813.186769066
2021-04-08 00:00:00.000,1237098,2694713.19020639,390391,9307.612838779
2021-04-09 00:00:00.000,1248362,2512980.98603301,390045,8974.731682257
2021-04-10 00:00:00.000,1268242,2487618.60368516,411735,7714.332428685
2021-04-11 00:00:00.000,1210619,1813861.33392218,394700,6444.207392589
2021-04-12 00:00:00.000,1308874,2559607.90968436,420007,8370.134484504
2021-04-13 00:00:00.000,1311739,3364175.60558689,411318,9123.157342267
2021-04-14 00:00:00.000,1342793,3833322.09518971,437554,10509.70754267
2021-04-15 00:00:00.000,1156738,2426151.33527727,369380,7628.648431436
2021-04-16 00:00:00.000,1376300,3661564.40679531,437445,13823.753645101
2021-04-17 00:00:00.000,1388606,2608031.3083342,433967,11220.934154789
2021-04-18 00:00:00.000,1348875,5495776.02163127,410893,13471.362468037
2021-04-19 00:00:00.000,1421711,3180296.8255624,450829,14861.633209595
2021-04-20 00:00:00.000,1493872,2850623.77333512,463802,20806.436111269
2021-04-21 00:00:00.000,1500721,3419949.36482502,498187,14266.378647768
2021-04-22 00:00:00.000,1514536,4972094.04643055,501132,12554.140686295
2021-04-23 00:00:00.000,1476463,4386877.0738012,476713,11073.21168143
2021-04-24 00:00:00.000,1341542,2159194.50465408,484333,6134.386985977
2021-04-25 00:00:00.000,1345532,1965398.51505069,522466,4989.001061686
2021-04-26 00:00:00.000,1403847,2903252.64136618,508539,5509.353778651
2021-04-27 00:00:00.000,1399743,3105238.34223635,482679,5845.124255939
2021-04-28 00:00:00.000,1463551,3464425.54299478,485144,6953.579199167
2021-04-29 00:00:00.000,1479787,3200511.98868973,493827,6405.270474627
2021-04-30 00:00:00.000,1392596,3080939.93810169,457372,5027.265006563
2021-05-01 00:00:00.000,1376208,2341424.50163806,490532,4752.706648889
2021-05-02 00:00:00.000,1348744,1736555.86685582,437360,3665.914875575
2021-05-03 00:00:00.000,1434989,4021227.16208301,461017,5958.304362242
2021-05-04 00:00:00.000,1485192,4780762.2322197,488480,6199.006399484
2021-05-05 00:00:00.000,1468425,3607844.89225382,490015,5352.984128843
2021-05-06 00:00:00.000,1486231,2961010.99726246,488584,5916.534549671
2021-05-07 00:00:00.000,1479167,3619047.15535812,477623,6110.784034162
2021-05-08 00:00:00.000,1615727,3335840.72093648,460837,12062.251107704
2021-05-09 00:00:00.000,1632453,2602879.28670869,530098,11337.744837326
2021-05-10 00:00:00.000,1622419,4904199.56093388,455894,21016.177404998
2021-05-11 00:00:00.000,1612523,4459259.32502924,455860,26371.358270106
2021-05-12 00:00:00.000,1529336,4536750.84227518,443202,25182.441800553
2021-05-13 00:00:00.000,1526882,5497589.32918958,511057,15701.192123036
2021-05-14 00:00:00.000,1471272,3305759.55871834,498085,11682.544180556
2021-05-15 00:00:00.000,1412782,2337867.57824068,468096,8529.180723465
2021-05-16 00:00:00.000,1365988,2791397.93890804,443859,7361.465722134
2021-05-17 00:00:00.000,1388186,4394849.16834952,452436,8545.444195013
2021-05-18 00:00:00.000,1362639,3280452.53660273,430592,7859.201179406
2021-05-19 00:00:00.000,1398322,9910894.48471226,398255,28368.149691265
2021-05-20 00:00:00.000,1408993,7766224.00643652,453499,11746.852189621
2021-05-21 00:00:00.000,1316473,5336876.12672817,424786,10426.785185792
2021-05-22 00:00:00.000,1240203,3964589.93352676,371339,5084.242510244
2021-05-23 00:00:00.000,1215563,6613776.75338604,347177,12925.89568077
2021-05-24 00:00:00.000,1264650,6129217.17734519,385728,6057.199087809
2021-05-25 00:00:00.000,1238541,5127498.21089662,407160,4544.753410318
2021-05-26 00:00:00.000,1276093,4302320.09030283,411208,4379.504509842
2021-05-27 00:00:00.000,1244166,4403784.26753973,430902,3446.112514543
2021-05-28 00:00:00.000,1252630,3977204.65077563,390008,3595.221321431
2021-05-29 00:00:00.000,1247377,3477389.34048282,423688,2965.901134882
2021-05-30 00:00:00.000,1231341,2676940.54458158,438992,2451.210407307
2021-05-31 00:00:00.000,1249872,2263604.56575867,414902,2895.126713843
2021-06-01 00:00:00.000,1227263,3365482.55876322,406543,2700.225454838
2021-06-02 00:00:00.000,1261641,2600673.44799045,424584,2832.135353102
2021-06-03 00:00:00.000,1281277,2703780.13292811,459923,2884.310015231
2021-06-04 00:00:00.000,1258939,2692218.98261002,453031,2493.611260263
2021-06-05 00:00:00.000,1141502,1712408.06252126,429481,1765.016622274
2021-06-06 00:00:00.000,1083286,1166126.03111098,415308,1482.003981129
2021-06-07 00:00:00.000,1186265,2023883.72347273,405326,2016.994244183
2021-06-08 00:00:00.000,1182049,3849802.66255664,371126,2700.87747782
2021-06-09 00:00:00.000,1150906,3272334.41614277,375240,2259.718558082
2021-06-10 00:00:00.000,1147394,1853364.40426285,376810,1899.255563418
2021-06-11 00:00:00.000,1149129,1979406.03163097,359015,2193.101772978
2021-06-12 00:00:00.000,1081079,1473382.38743728,364813,1783.549745146
2021-06-13 00:00:00.000,1086017,1222619.29562831,396480,1409.564735918
2021-06-14 00:00:00.000,1154489,2298246.17622037,381694,1853.650067302
2021-06-15 00:00:00.000,1189360,1871391.92441261,385052,1951.985845328
2021-06-16 00:00:00.000,1169326,2794628.17065004,381953,1872.377634367
2021-06-17 00:00:00.000,1175151,2236275.16743923,362925,1986.139192927
2021-06-18 00:00:00.000,1138292,2655329.39132767,353055,2006.896136952
2021-06-19 00:00:00.000,1019457,1176247.52417295,321508,1423.751515182
2021-06-20 00:00:00.000,1022910,1457391.20200845,328950,1605.928817125
2021-06-21 00:00:00.000,1176272,3908121.84297848,352494,3953.718410137
2021-06-22 00:00:00.000,1260800,5269368.84806264,380532,6298.858764659
2021-06-23 00:00:00.000,1171672,2275053.34526321,387639,2077.690931289
2021-06-24 00:00:00.000,1174607,2544816.37229749,401535,1828.783079121
2021-06-25 00:00:00.000,1194024,2978513.10546631,390749,2353.157944038
2021-06-26 00:00:00.000,1124898,1434659.76386633,375606,1440.010544351
2021-06-27 00:00:00.000,1072908,1498814.82928672,348985,2401.333040081
2021-06-28 00:00:00.000,1375104,2512175.3411377,400152,2184.153441857
2021-06-29 00:00:00.000,1239097,2471868.84964346,415942,2188.471041541
2021-06-30 00:00:00.000,1183811,2033302.08723496,397971,2974.844580766
2021-07-01 00:00:00.000,1171907,2954465.08895158,403853,2060.004787161
2021-07-02 00:00:00.000,1144398,2821953.00877575,382771,1624.841351044
2021-07-03 00:00:00.000,1084978,973939.934074887,352208,1447.161621573
2021-07-04 00:00:00.000,1071680,1047005.48605451,351506,1227.126448135
2021-07-05 00:00:00.000,1116085,1581450.04679271,367542,1695.697194539
2021-07-06 00:00:00.000,1302020,1998586.03056236,362096,4555.447236474
2021-07-07 00:00:00.000,1243215,2199734.94246209,370037,3495.5893115
2021-07-08 00:00:00.000,1213808,3224154.16621038,363670,3286.319291567
2021-07-09 00:00:00.000,1184321,2415092.35834593,364124,2514.620531377
2021-07-10 00:00:00.000,1100247,1448350.77653123,338749,1548.902794593
2021-07-11 00:00:00.000,1060416,753190.725097291,339122,1195.906139356
2021-07-12 00:00:00.000,1147242,2482671.33459831,350298,2536.199964457
2021-07-13 00:00:00.000,1138271,2130457.29643443,343481,2759.637374974
2021-07-14 00:00:00.000,1175209,2570943.97276783,351040,4129.692490734
2021-07-15 00:00:00.000,1201381,2011068.72320127,364675,3969.085336599
2021-07-16 00:00:00.000,1135525,2776628.56665574,352393,3749.80287339
2021-07-17 00:00:00.000,1092010,1170321.35621787,349277,2468.362993691
2021-07-18 00:00:00.000,1074749,1137477.44588611,337794,2292.643329766
2021-07-19 00:00:00.000,1138890,2173621.19229858,355785,2613.110401208
