TRANSACTION_DATE,SMART_CONTRACT_INTERACTIONS
2019-10-29 00:00:00.000,688791
2019-10-30 00:00:00.000,702716
2019-10-31 00:00:00.000,728002
2019-11-01 00:00:00.000,687857
2019-11-02 00:00:00.000,578260
2019-11-03 00:00:00.000,558427
2019-11-04 00:00:00.000,656206
2019-11-05 00:00:00.000,725218
2019-11-06 00:00:00.000,692413
2019-11-07 00:00:00.000,807339
2019-11-08 00:00:00.000,685045
2019-11-09 00:00:00.000,589816
2019-11-10 00:00:00.000,596450
2019-11-11 00:00:00.000,696986
2019-11-12 00:00:00.000,693494
2019-11-13 00:00:00.000,702678
2019-11-14 00:00:00.000,664336
2019-11-15 00:00:00.000,669912
2019-11-16 00:00:00.000,584473
2019-11-17 00:00:00.000,587019
2019-11-18 00:00:00.000,718640
2019-11-19 00:00:00.000,720735
2019-11-20 00:00:00.000,674993
2019-11-21 00:00:00.000,723932
2019-11-22 00:00:00.000,768542
2019-11-23 00:00:00.000,617227
2019-11-24 00:00:00.000,583270
2019-11-25 00:00:00.000,737424
2019-11-26 00:00:00.000,654665
2019-11-27 00:00:00.000,655183
2019-11-28 00:00:00.000,607650
2019-11-29 00:00:00.000,654370
2019-11-30 00:00:00.000,572920
2019-12-01 00:00:00.000,604549
2019-12-02 00:00:00.000,668069
2019-12-03 00:00:00.000,600109
2019-12-04 00:00:00.000,649679
2019-12-05 00:00:00.000,607982
2019-12-06 00:00:00.000,564026
2019-12-07 00:00:00.000,477500
2019-12-08 00:00:00.000,424386
2019-12-09 00:00:00.000,618630
2019-12-10 00:00:00.000,616338
2019-12-11 00:00:00.000,611532
2019-12-12 00:00:00.000,619948
2019-12-13 00:00:00.000,609325
2019-12-14 00:00:00.000,540041
2019-12-15 00:00:00.000,514943
2019-12-16 00:00:00.000,617979
2019-12-17 00:00:00.000,627894
2019-12-18 00:00:00.000,647781
2019-12-19 00:00:00.000,607438
2019-12-20 00:00:00.000,598869
2019-12-21 00:00:00.000,532399
2019-12-22 00:00:00.000,517762
2019-12-23 00:00:00.000,618714
2019-12-24 00:00:00.000,592042
2019-12-25 00:00:00.000,554702
2019-12-26 00:00:00.000,577538
2019-12-27 00:00:00.000,569626
2019-12-28 00:00:00.000,506403
2019-12-29 00:00:00.000,470765
2019-12-30 00:00:00.000,573674
2019-12-31 00:00:00.000,544003
2020-01-01 00:00:00.000,455107
2020-01-02 00:00:00.000,488141
2020-01-03 00:00:00.000,570851
2020-01-04 00:00:00.000,549178
2020-01-05 00:00:00.000,513156
2020-01-06 00:00:00.000,615435
2020-01-07 00:00:00.000,633466
2020-01-08 00:00:00.000,638695
2020-01-09 00:00:00.000,605818
2020-01-10 00:00:00.000,589683
2020-01-11 00:00:00.000,535268
2020-01-12 00:00:00.000,511343
2020-01-13 00:00:00.000,551428
2020-01-14 00:00:00.000,656143
2020-01-15 00:00:00.000,681209
2020-01-16 00:00:00.000,678277
2020-01-17 00:00:00.000,655613
2020-01-18 00:00:00.000,612528
2020-01-19 00:00:00.000,600536
2020-01-20 00:00:00.000,583283
2020-01-21 00:00:00.000,545126
2020-01-22 00:00:00.000,502789
2020-01-23 00:00:00.000,541493
2020-01-24 00:00:00.000,486203
2020-01-25 00:00:00.000,426673
2020-01-26 00:00:00.000,419323
2020-01-27 00:00:00.000,465166
2020-01-28 00:00:00.000,514971
2020-01-29 00:00:00.000,537835
2020-01-30 00:00:00.000,549125
2020-01-31 00:00:00.000,556392
2020-02-01 00:00:00.000,522312
2020-02-02 00:00:00.000,517048
2020-02-03 00:00:00.000,605806
2020-02-04 00:00:00.000,509417
2020-02-05 00:00:00.000,594471
2020-02-06 00:00:00.000,590920
2020-02-07 00:00:00.000,607601
2020-02-08 00:00:00.000,635076
2020-02-09 00:00:00.000,604421
2020-02-10 00:00:00.000,649718
2020-02-11 00:00:00.000,686518
2020-02-12 00:00:00.000,775647
2020-02-13 00:00:00.000,743177
2020-02-14 00:00:00.000,753054
2020-02-15 00:00:00.000,680299
2020-02-16 00:00:00.000,644754
2020-02-17 00:00:00.000,679904
2020-02-18 00:00:00.000,715771
2020-02-19 00:00:00.000,674151
2020-02-20 00:00:00.000,672092
2020-02-21 00:00:00.000,652661
2020-02-22 00:00:00.000,589371
2020-02-23 00:00:00.000,591415
2020-02-24 00:00:00.000,670599
2020-02-25 00:00:00.000,651636
2020-02-26 00:00:00.000,687990
2020-02-27 00:00:00.000,697774
2020-02-28 00:00:00.000,671174
2020-02-29 00:00:00.000,603685
2020-03-01 00:00:00.000,614020
2020-03-02 00:00:00.000,668163
2020-03-03 00:00:00.000,642377
2020-03-04 00:00:00.000,651529
2020-03-05 00:00:00.000,706166
2020-03-06 00:00:00.000,660043
2020-03-07 00:00:00.000,616187
2020-03-08 00:00:00.000,638933
2020-03-09 00:00:00.000,757748
2020-03-10 00:00:00.000,744641
2020-03-11 00:00:00.000,699462
2020-03-12 00:00:00.000,728186
2020-03-13 00:00:00.000,817056
2020-03-14 00:00:00.000,664827
2020-03-15 00:00:00.000,635262
2020-03-16 00:00:00.000,760653
2020-03-17 00:00:00.000,743356
2020-03-18 00:00:00.000,751944
2020-03-19 00:00:00.000,843546
2020-03-20 00:00:00.000,803320
2020-03-21 00:00:00.000,834923
2020-03-22 00:00:00.000,718973
2020-03-23 00:00:00.000,780143
2020-03-24 00:00:00.000,768761
2020-03-25 00:00:00.000,745294
2020-03-26 00:00:00.000,752172
2020-03-27 00:00:00.000,728126
2020-03-28 00:00:00.000,647997
2020-03-29 00:00:00.000,596408
2020-03-30 00:00:00.000,705560
2020-03-31 00:00:00.000,716929
2020-04-01 00:00:00.000,665662
2020-04-02 00:00:00.000,703131
2020-04-03 00:00:00.000,701175
2020-04-04 00:00:00.000,606243
2020-04-05 00:00:00.000,598251
2020-04-06 00:00:00.000,753424
2020-04-07 00:00:00.000,763542
2020-04-08 00:00:00.000,814142
2020-04-09 00:00:00.000,701636
2020-04-10 00:00:00.000,724494
2020-04-11 00:00:00.000,660101
2020-04-12 00:00:00.000,654606
2020-04-13 00:00:00.000,726246
2020-04-14 00:00:00.000,794929
2020-04-15 00:00:00.000,772271
2020-04-16 00:00:00.000,769944
2020-04-17 00:00:00.000,765395
2020-04-18 00:00:00.000,763203
2020-04-19 00:00:00.000,720908
2020-04-20 00:00:00.000,806763
2020-04-21 00:00:00.000,794727
2020-04-22 00:00:00.000,772031
2020-04-23 00:00:00.000,806335
2020-04-24 00:00:00.000,825075
2020-04-25 00:00:00.000,767555
2020-04-26 00:00:00.000,779124
2020-04-27 00:00:00.000,822313
2020-04-28 00:00:00.000,816987
2020-04-29 00:00:00.000,873639
2020-04-30 00:00:00.000,872859
2020-05-01 00:00:00.000,799704
2020-05-02 00:00:00.000,742520
2020-05-03 00:00:00.000,764178
2020-05-04 00:00:00.000,751327
2020-05-05 00:00:00.000,755844
2020-05-06 00:00:00.000,805134
2020-05-07 00:00:00.000,853692
2020-05-08 00:00:00.000,862693
2020-05-09 00:00:00.000,863827
2020-05-10 00:00:00.000,840321
2020-05-11 00:00:00.000,855853
2020-05-12 00:00:00.000,846836
2020-05-13 00:00:00.000,832482
2020-05-14 00:00:00.000,796768
2020-05-15 00:00:00.000,868727
2020-05-16 00:00:00.000,851423
2020-05-17 00:00:00.000,782295
2020-05-18 00:00:00.000,836295
2020-05-19 00:00:00.000,819058
2020-05-20 00:00:00.000,829490
2020-05-21 00:00:00.000,844572
2020-05-22 00:00:00.000,893050
2020-05-23 00:00:00.000,845623
2020-05-24 00:00:00.000,795717
2020-05-25 00:00:00.000,856761
2020-05-26 00:00:00.000,896861
2020-05-27 00:00:00.000,873550
2020-05-28 00:00:00.000,888217
2020-05-29 00:00:00.000,925748
2020-05-30 00:00:00.000,865267
2020-05-31 00:00:00.000,829143
2020-06-01 00:00:00.000,911120
2020-06-02 00:00:00.000,962044
2020-06-03 00:00:00.000,878930
2020-06-04 00:00:00.000,911562
2020-06-05 00:00:00.000,884555
2020-06-06 00:00:00.000,925297
2020-06-07 00:00:00.000,923470
2020-06-08 00:00:00.000,944854
2020-06-09 00:00:00.000,902244
2020-06-10 00:00:00.000,917779
2020-06-11 00:00:00.000,904687
2020-06-12 00:00:00.000,868068
2020-06-13 00:00:00.000,813571
2020-06-14 00:00:00.000,768112
2020-06-15 00:00:00.000,893157
2020-06-16 00:00:00.000,886174
2020-06-17 00:00:00.000,862512
2020-06-18 00:00:00.000,896649
2020-06-19 00:00:00.000,925828
2020-06-20 00:00:00.000,918402
2020-06-21 00:00:00.000,956355
2020-06-22 00:00:00.000,1061438
2020-06-23 00:00:00.000,1090737
2020-06-24 00:00:00.000,1042301
2020-06-25 00:00:00.000,1012543
2020-06-26 00:00:00.000,988207
2020-06-27 00:00:00.000,988945
2020-06-28 00:00:00.000,963184
2020-06-29 00:00:00.000,1029767
2020-06-30 00:00:00.000,1077925
2020-07-01 00:00:00.000,1016352
2020-07-02 00:00:00.000,1015590
2020-07-03 00:00:00.000,995047
2020-07-04 00:00:00.000,920625
2020-07-05 00:00:00.000,854247
2020-07-06 00:00:00.000,992240
2020-07-07 00:00:00.000,1035847
2020-07-08 00:00:00.000,1063371
2020-07-09 00:00:00.000,1044243
2020-07-10 00:00:00.000,1012406
2020-07-11 00:00:00.000,960914
2020-07-12 00:00:00.000,975524
2020-07-13 00:00:00.000,1119384
2020-07-14 00:00:00.000,1073708
2020-07-15 00:00:00.000,1084473
2020-07-16 00:00:00.000,1036586
2020-07-17 00:00:00.000,1042999
2020-07-18 00:00:00.000,1037536
2020-07-19 00:00:00.000,1044338
2020-07-20 00:00:00.000,1113385
2020-07-21 00:00:00.000,1086250
2020-07-22 00:00:00.000,1103213
2020-07-23 00:00:00.000,1112534
2020-07-24 00:00:00.000,1110839
2020-07-25 00:00:00.000,1138525
2020-07-26 00:00:00.000,1102571
2020-07-27 00:00:00.000,1218561
2020-07-28 00:00:00.000,1186167
2020-07-29 00:00:00.000,1121387
2020-07-30 00:00:00.000,1123386
2020-07-31 00:00:00.000,1171716
2020-08-01 00:00:00.000,1134464
2020-08-02 00:00:00.000,1088239
2020-08-03 00:00:00.000,1133070
2020-08-04 00:00:00.000,1126791
2020-08-05 00:00:00.000,1143293
2020-08-06 00:00:00.000,1162091
2020-08-07 00:00:00.000,1200550
2020-08-08 00:00:00.000,1133142
2020-08-09 00:00:00.000,1173422
2020-08-10 00:00:00.000,1233111
2020-08-11 00:00:00.000,1201039
2020-08-12 00:00:00.000,1168843
2020-08-13 00:00:00.000,1153942
2020-08-14 00:00:00.000,1143109
2020-08-15 00:00:00.000,1059401
2020-08-16 00:00:00.000,1099572
2020-08-17 00:00:00.000,1137020
2020-08-18 00:00:00.000,1171511
2020-08-19 00:00:00.000,1174364
2020-08-20 00:00:00.000,1141164
2020-08-21 00:00:00.000,1205282
2020-08-22 00:00:00.000,1053819
2020-08-23 00:00:00.000,1074474
2020-08-24 00:00:00.000,1109741
2020-08-25 00:00:00.000,1092052
2020-08-26 00:00:00.000,1116962
2020-08-27 00:00:00.000,1094634
2020-08-28 00:00:00.000,1082015
2020-08-29 00:00:00.000,1071486
2020-08-30 00:00:00.000,1067838
2020-08-31 00:00:00.000,1170059
2020-09-01 00:00:00.000,1172150
2020-09-02 00:00:00.000,1095136
2020-09-03 00:00:00.000,1083207
2020-09-04 00:00:00.000,1091845
2020-09-05 00:00:00.000,987413
2020-09-06 00:00:00.000,979275
2020-09-07 00:00:00.000,1009555
2020-09-08 00:00:00.000,988059
2020-09-09 00:00:00.000,1011975
2020-09-10 00:00:00.000,1074128
2020-09-11 00:00:00.000,1032729
2020-09-12 00:00:00.000,985815
2020-09-13 00:00:00.000,1000100
2020-09-14 00:00:00.000,1030182
2020-09-15 00:00:00.000,1039440
2020-09-16 00:00:00.000,988594
2020-09-17 00:00:00.000,1317815
2020-09-18 00:00:00.000,1178332
2020-09-19 00:00:00.000,1039643
2020-09-20 00:00:00.000,1052169
2020-09-21 00:00:00.000,1086122
2020-09-22 00:00:00.000,1027829
2020-09-23 00:00:00.000,1036071
2020-09-24 00:00:00.000,1043186
2020-09-25 00:00:00.000,992380
2020-09-26 00:00:00.000,943722
2020-09-27 00:00:00.000,918300
2020-09-28 00:00:00.000,1027814
2020-09-29 00:00:00.000,1038846
2020-09-30 00:00:00.000,1036241
2020-10-01 00:00:00.000,975846
2020-10-02 00:00:00.000,960728
2020-10-03 00:00:00.000,913887
2020-10-04 00:00:00.000,933418
2020-10-05 00:00:00.000,977033
2020-10-06 00:00:00.000,1025596
2020-10-07 00:00:00.000,989918
2020-10-08 00:00:00.000,977219
2020-10-09 00:00:00.000,1009285
2020-10-10 00:00:00.000,997883
2020-10-11 00:00:00.000,965447
2020-10-12 00:00:00.000,1044745
2020-10-13 00:00:00.000,1073616
2020-10-14 00:00:00.000,1044240
2020-10-15 00:00:00.000,1203194
2020-10-16 00:00:00.000,1125161
2020-10-17 00:00:00.000,1018317
2020-10-18 00:00:00.000,960548
2020-10-19 00:00:00.000,1081942
2020-10-20 00:00:00.000,1060478
2020-10-21 00:00:00.000,1117478
2020-10-22 00:00:00.000,1150151
2020-10-23 00:00:00.000,1086202
2020-10-24 00:00:00.000,978968
2020-10-25 00:00:00.000,928841
2020-10-26 00:00:00.000,1040643
2020-10-27 00:00:00.000,1038122
2020-10-28 00:00:00.000,1087193
2020-10-29 00:00:00.000,1054234
2020-10-30 00:00:00.000,1065123
2020-10-31 00:00:00.000,1041509
2020-11-01 00:00:00.000,1002506
2020-11-02 00:00:00.000,1109638
2020-11-03 00:00:00.000,1079758
2020-11-04 00:00:00.000,1100841
2020-11-05 00:00:00.000,1089523
2020-11-06 00:00:00.000,1132299
2020-11-07 00:00:00.000,1092416
2020-11-08 00:00:00.000,983722
2020-11-09 00:00:00.000,1111398
2020-11-10 00:00:00.000,1114637
2020-11-11 00:00:00.000,1053876
2020-11-12 00:00:00.000,1067234
2020-11-13 00:00:00.000,1113363
2020-11-14 00:00:00.000,1035105
2020-11-15 00:00:00.000,999406
2020-11-16 00:00:00.000,1068779
2020-11-17 00:00:00.000,1131720
2020-11-18 00:00:00.000,1082059
2020-11-19 00:00:00.000,1083899
2020-11-20 00:00:00.000,1123292
2020-11-21 00:00:00.000,1130371
2020-11-22 00:00:00.000,1105751
2020-11-23 00:00:00.000,1176065
2020-11-24 00:00:00.000,1199847
2020-11-25 00:00:00.000,1168304
2020-11-26 00:00:00.000,1135862
2020-11-27 00:00:00.000,1069638
2020-11-28 00:00:00.000,962554
2020-11-29 00:00:00.000,964033
2020-11-30 00:00:00.000,1140485
2020-12-01 00:00:00.000,1131204
2020-12-02 00:00:00.000,1033702
2020-12-03 00:00:00.000,1069540
2020-12-04 00:00:00.000,1089695
2020-12-05 00:00:00.000,1017395
2020-12-06 00:00:00.000,976708
2020-12-07 00:00:00.000,1054804
2020-12-08 00:00:00.000,1096665
2020-12-09 00:00:00.000,1099488
2020-12-10 00:00:00.000,1045531
2020-12-11 00:00:00.000,1062208
2020-12-12 00:00:00.000,1057452
2020-12-13 00:00:00.000,1104384
2020-12-14 00:00:00.000,1199238
2020-12-15 00:00:00.000,1165818
2020-12-16 00:00:00.000,1224007
2020-12-17 00:00:00.000,1294711
2020-12-18 00:00:00.000,1155260
2020-12-19 00:00:00.000,1118176
2020-12-20 00:00:00.000,1026987
2020-12-21 00:00:00.000,1090130
2020-12-22 00:00:00.000,1097767
2020-12-23 00:00:00.000,1211767
2020-12-24 00:00:00.000,1107791
2020-12-25 00:00:00.000,1093908
2020-12-26 00:00:00.000,1092268
2020-12-27 00:00:00.000,1127464
2020-12-28 00:00:00.000,1204771
2020-12-29 00:00:00.000,1166744
2020-12-30 00:00:00.000,1183701
2020-12-31 00:00:00.000,1125402
2021-01-01 00:00:00.000,1098675
2021-01-02 00:00:00.000,1131798
2021-01-03 00:00:00.000,1193362
2021-01-04 00:00:00.000,1236681
2021-01-05 00:00:00.000,1219181
2021-01-06 00:00:00.000,1246165
2021-01-07 00:00:00.000,1264595
2021-01-08 00:00:00.000,1253666
2021-01-09 00:00:00.000,1196420
2021-01-10 00:00:00.000,1177044
2021-01-11 00:00:00.000,1243493
2021-01-12 00:00:00.000,1130083
2021-01-13 00:00:00.000,1093366
2021-01-14 00:00:00.000,1147784
2021-01-15 00:00:00.000,1187817
2021-01-16 00:00:00.000,1156921
2021-01-17 00:00:00.000,1096825
2021-01-18 00:00:00.000,1177972
2021-01-19 00:00:00.000,1214298
2021-01-20 00:00:00.000,1173712
2021-01-21 00:00:00.000,1133047
2021-01-22 00:00:00.000,1144037
2021-01-23 00:00:00.000,1100344
2021-01-24 00:00:00.000,1079152
2021-01-25 00:00:00.000,1166437
2021-01-26 00:00:00.000,1155299
2021-01-27 00:00:00.000,1101351
2021-01-28 00:00:00.000,1156729
2021-01-29 00:00:00.000,1257207
2021-01-30 00:00:00.000,1179083
2021-01-31 00:00:00.000,1198080
2021-02-01 00:00:00.000,1253770
2021-02-02 00:00:00.000,1263678
2021-02-03 00:00:00.000,1273719
2021-02-04 00:00:00.000,1266631
2021-02-05 00:00:00.000,1270719
2021-02-06 00:00:00.000,1193392
2021-02-07 00:00:00.000,1189156
2021-02-08 00:00:00.000,1233430
2021-02-09 00:00:00.000,1278787
2021-02-10 00:00:00.000,1278833
2021-02-11 00:00:00.000,1230209
2021-02-12 00:00:00.000,1246326
2021-02-13 00:00:00.000,1207069
2021-02-14 00:00:00.000,1166778
2021-02-15 00:00:00.000,1164141
2021-02-16 00:00:00.000,1175255
2021-02-17 00:00:00.000,1210233
2021-02-18 00:00:00.000,1254142
2021-02-19 00:00:00.000,1286096
2021-02-20 00:00:00.000,1301478
2021-02-21 00:00:00.000,1198408
2021-02-22 00:00:00.000,1263460
2021-02-23 00:00:00.000,1255944
2021-02-24 00:00:00.000,1237594
2021-02-25 00:00:00.000,1193375
2021-02-26 00:00:00.000,1200549
2021-02-27 00:00:00.000,1166625
2021-02-28 00:00:00.000,1144031
2021-03-01 00:00:00.000,1153955
2021-03-02 00:00:00.000,1202366
2021-03-03 00:00:00.000,1193070
2021-03-04 00:00:00.000,1195836
2021-03-05 00:00:00.000,1149476
2021-03-06 00:00:00.000,1114383
2021-03-07 00:00:00.000,1125505
2021-03-08 00:00:00.000,1171988
2021-03-09 00:00:00.000,1233258
2021-03-10 00:00:00.000,1211397
2021-03-11 00:00:00.000,1243500
2021-03-12 00:00:00.000,1276247
2021-03-13 00:00:00.000,1250141
2021-03-14 00:00:00.000,1220834
2021-03-15 00:00:00.000,1263845
2021-03-16 00:00:00.000,1255739
2021-03-17 00:00:00.000,1222555
2021-03-18 00:00:00.000,1248930
2021-03-19 00:00:00.000,1251116
2021-03-20 00:00:00.000,1213223
2021-03-21 00:00:00.000,1148740
2021-03-22 00:00:00.000,1248310
2021-03-23 00:00:00.000,1252464
2021-03-24 00:00:00.000,1259223
2021-03-25 00:00:00.000,1300253
2021-03-26 00:00:00.000,1220790
2021-03-27 00:00:00.000,1178657
2021-03-28 00:00:00.000,1147229
2021-03-29 00:00:00.000,1220761
2021-03-30 00:00:00.000,1250917
2021-03-31 00:00:00.000,1283115
2021-04-01 00:00:00.000,1307388
2021-04-02 00:00:00.000,1302931
2021-04-03 00:00:00.000,1244470
2021-04-04 00:00:00.000,1156279
2021-04-05 00:00:00.000,1252908
2021-04-06 00:00:00.000,1289428
2021-04-07 00:00:00.000,1262107
2021-04-08 00:00:00.000,1236602
2021-04-09 00:00:00.000,1247808
2021-04-10 00:00:00.000,1267893
2021-04-11 00:00:00.000,1210075
2021-04-12 00:00:00.000,1308297
2021-04-13 00:00:00.000,1310696
2021-04-14 00:00:00.000,1342140
2021-04-15 00:00:00.000,1156235
2021-04-16 00:00:00.000,1375602
2021-04-17 00:00:00.000,1388273
2021-04-18 00:00:00.000,1348518
2021-04-19 00:00:00.000,1421037
2021-04-20 00:00:00.000,1493119
2021-04-21 00:00:00.000,1499970
2021-04-22 00:00:00.000,1513578
2021-04-23 00:00:00.000,1475516
2021-04-24 00:00:00.000,1340721
2021-04-25 00:00:00.000,1344758
2021-04-26 00:00:00.000,1403069
2021-04-27 00:00:00.000,1399018
2021-04-28 00:00:00.000,1462287
2021-04-29 00:00:00.000,1478136
2021-04-30 00:00:00.000,1391786
2021-05-01 00:00:00.000,1375298
2021-05-02 00:00:00.000,1347989
2021-05-03 00:00:00.000,1434465
2021-05-04 00:00:00.000,1484607
2021-05-05 00:00:00.000,1467666
2021-05-06 00:00:00.000,1484889
2021-05-07 00:00:00.000,1478105
2021-05-08 00:00:00.000,1614647
2021-05-09 00:00:00.000,1630642
2021-05-10 00:00:00.000,1621322
2021-05-11 00:00:00.000,1611924
2021-05-12 00:00:00.000,1526719
2021-05-13 00:00:00.000,1525270
2021-05-14 00:00:00.000,1469816
2021-05-15 00:00:00.000,1411979
2021-05-16 00:00:00.000,1365126
2021-05-17 00:00:00.000,1387310
2021-05-18 00:00:00.000,1361488
2021-05-19 00:00:00.000,1397419
2021-05-20 00:00:00.000,1407378
2021-05-21 00:00:00.000,1315729
2021-05-22 00:00:00.000,1239546
2021-05-23 00:00:00.000,1215094
2021-05-24 00:00:00.000,1263852
2021-05-25 00:00:00.000,1237706
2021-05-26 00:00:00.000,1275233
2021-05-27 00:00:00.000,1243008
2021-05-28 00:00:00.000,1251750
2021-05-29 00:00:00.000,1246587
2021-05-30 00:00:00.000,1230532
2021-05-31 00:00:00.000,1248973
2021-06-01 00:00:00.000,1225475
2021-06-02 00:00:00.000,1260651
2021-06-03 00:00:00.000,1280176
2021-06-04 00:00:00.000,1258197
2021-06-05 00:00:00.000,1140651
2021-06-06 00:00:00.000,1082380
2021-06-07 00:00:00.000,1185336
2021-06-08 00:00:00.000,1179516
2021-06-09 00:00:00.000,1144116
2021-06-10 00:00:00.000,1145347
2021-06-11 00:00:00.000,1146628
2021-06-12 00:00:00.000,1079252
2021-06-13 00:00:00.000,1084172
2021-06-14 00:00:00.000,1152419
2021-06-15 00:00:00.000,1187408
2021-06-16 00:00:00.000,1167128
2021-06-17 00:00:00.000,1173408
2021-06-18 00:00:00.000,1136648
2021-06-19 00:00:00.000,1018012
2021-06-20 00:00:00.000,1021493
2021-06-21 00:00:00.000,1175421
2021-06-22 00:00:00.000,1258751
2021-06-23 00:00:00.000,1170015
2021-06-24 00:00:00.000,1173109
2021-06-25 00:00:00.000,1192394
2021-06-26 00:00:00.000,1123547
2021-06-27 00:00:00.000,1071561
2021-06-28 00:00:00.000,1373340
2021-06-29 00:00:00.000,1237370
2021-06-30 00:00:00.000,1181875
2021-07-01 00:00:00.000,1169967
2021-07-02 00:00:00.000,1142472
2021-07-03 00:00:00.000,1083425
2021-07-04 00:00:00.000,1070109
2021-07-05 00:00:00.000,1114466
2021-07-06 00:00:00.000,1300482
2021-07-07 00:00:00.000,1242007
2021-07-08 00:00:00.000,1213038
2021-07-09 00:00:00.000,1183586
2021-07-10 00:00:00.000,1097054
2021-07-11 00:00:00.000,1059200
2021-07-12 00:00:00.000,1145886
2021-07-13 00:00:00.000,1137356
2021-07-14 00:00:00.000,1173490
2021-07-15 00:00:00.000,1199945
2021-07-16 00:00:00.000,1134168
2021-07-17 00:00:00.000,1090396
2021-07-18 00:00:00.000,1073485
2021-07-19 00:00:00.000,1137409
2021-07-20 00:00:00.000,1139783
2021-07-21 00:00:00.000,1145370
2021-07-22 00:00:00.000,1130319
2021-07-23 00:00:00.000,1145221
2021-07-24 00:00:00.000,1171392
2021-07-25 00:00:00.000,1079545
2021-07-26 00:00:00.000,1211952
2021-07-27 00:00:00.000,1269881
2021-07-28 00:00:00.000,1246358
2021-07-29 00:00:00.000,1210647
2021-07-30 00:00:00.000,1206116
2021-07-31 00:00:00.000,1170591
2021-08-01 00:00:00.000,1155404
2021-08-02 00:00:00.000,1234797
2021-08-03 00:00:00.000,1183384
2021-08-04 00:00:00.000,1187728
2021-08-05 00:00:00.000,1114284
2021-08-06 00:00:00.000,1171972
2021-08-07 00:00:00.000,1161699
2021-08-08 00:00:00.000,1143634
2021-08-09 00:00:00.000,1166210
2021-08-10 00:00:00.000,1163427
2021-08-11 00:00:00.000,1193634
2021-08-12 00:00:00.000,1153042
2021-08-13 00:00:00.000,1146911
2021-08-14 00:00:00.000,1113828
2021-08-15 00:00:00.000,1074478
2021-08-16 00:00:00.000,1214658
2021-08-17 00:00:00.000,1205656
2021-08-18 00:00:00.000,1158125
2021-08-19 00:00:00.000,1215544
2021-08-20 00:00:00.000,1225697
2021-08-21 00:00:00.000,1153560
2021-08-22 00:00:00.000,1143574
2021-08-23 00:00:00.000,1203797
2021-08-24 00:00:00.000,1190002
2021-08-25 00:00:00.000,1132434
2021-08-26 00:00:00.000,1129442
2021-08-27 00:00:00.000,1075277
2021-08-28 00:00:00.000,1092704
2021-08-29 00:00:00.000,1097897
2021-08-30 00:00:00.000,1156986
2021-08-31 00:00:00.000,1164754
2021-09-01 00:00:00.000,1181698
2021-09-02 00:00:00.000,1215421
2021-09-03 00:00:00.000,1141091
2021-09-04 00:00:00.000,1128327
2021-09-05 00:00:00.000,1083465
2021-09-06 00:00:00.000,1158497
2021-09-07 00:00:00.000,1234841
2021-09-08 00:00:00.000,1137218
2021-09-09 00:00:00.000,1158295
2021-09-10 00:00:00.000,1196041
2021-09-11 00:00:00.000,1214122
2021-09-12 00:00:00.000,1175944
2021-09-13 00:00:00.000,1227009
2021-09-14 00:00:00.000,1191211
2021-09-15 00:00:00.000,1176577
2021-09-16 00:00:00.000,1181943
2021-09-17 00:00:00.000,1147316
2021-09-18 00:00:00.000,1109860
2021-09-19 00:00:00.000,1084350
2021-09-20 00:00:00.000,1124090
2021-09-21 00:00:00.000,1144133
2021-09-22 00:00:00.000,1133800
2021-09-23 00:00:00.000,1138463
2021-09-24 00:00:00.000,1113154
2021-09-25 00:00:00.000,1084471
2021-09-26 00:00:00.000,1049280
2021-09-27 00:00:00.000,1091191
2021-09-28 00:00:00.000,1066561
2021-09-29 00:00:00.000,1090487
2021-09-30 00:00:00.000,1065677
2021-10-01 00:00:00.000,1164284
2021-10-02 00:00:00.000,1079295
2021-10-03 00:00:00.000,1073863
2021-10-04 00:00:00.000,1076545
2021-10-05 00:00:00.000,1182268
2021-10-06 00:00:00.000,1291272
2021-10-07 00:00:00.000,1290547
2021-10-08 00:00:00.000,1243148
2021-10-09 00:00:00.000,1163243
2021-10-10 00:00:00.000,1102143
2021-10-11 00:00:00.000,1142948
2021-10-12 00:00:00.000,1156041
2021-10-13 00:00:00.000,1142607
2021-10-14 00:00:00.000,1178993
2021-10-15 00:00:00.000,1210678
2021-10-16 00:00:00.000,1150652
2021-10-17 00:00:00.000,1113879
2021-10-18 00:00:00.000,1153935
2021-10-19 00:00:00.000,1197729
2021-10-20 00:00:00.000,1224544
2021-10-21 00:00:00.000,1235519
2021-10-22 00:00:00.000,1213116
2021-10-23 00:00:00.000,1197556
2021-10-24 00:00:00.000,1224194
2021-10-25 00:00:00.000,1248716
2021-10-26 00:00:00.000,1291356
2021-10-27 00:00:00.000,1324425
2021-10-28 00:00:00.000,1467093
2021-10-29 00:00:00.000,1416296
2021-10-30 00:00:00.000,1331717
2021-10-31 00:00:00.000,1261154
2021-11-01 00:00:00.000,1301703
2021-11-02 00:00:00.000,1355341
2021-11-03 00:00:00.000,1376396
2021-11-04 00:00:00.000,1314727
2021-11-05 00:00:00.000,1293682
2021-11-06 00:00:00.000,1213184
2021-11-07 00:00:00.000,1239678
2021-11-08 00:00:00.000,1283804
2021-11-09 00:00:00.000,1274794
2021-11-10 00:00:00.000,1340632
2021-11-11 00:00:00.000,1298456
2021-11-12 00:00:00.000,1302711
2021-11-13 00:00:00.000,1262648
2021-11-14 00:00:00.000,1240547
2021-11-15 00:00:00.000,1244988
